quantile,value,horizon,scenario_id,n_bootstrapping
0.45,214.1673063206519,42,D-2024-08-01,5
0.5,254.93436083718902,42,D-2024-08-01,5
0.55,287.5925360947759,42,D-2024-08-01,5
0.6,342.901731571609,42,D-2024-08-01,5
0.65,507.93086959583565,42,D-2024-08-01,5
0.7,603.7825484311011,42,D-2024-08-01,5
0.75,658.8536138724993,42,D-2024-08-01,5
0.8,739.091582968565,42,D-2024-08-01,5
0.85,1026.3772347861009,42,D-2024-08-01,5
0.9,3177.6000000000004,42,D-2024-08-01,5
0.95,3404.5249999999996,42,D-2024-08-01,5
0.975,3534.125,42,D-2024-08-01,5
0.99,3741.0399999999995,42,D-2024-08-01,5
0.01,12.343064557976469,1,F-2024-08-01,5
0.025,13.41542801366505,1,F-2024-08-01,5
0.05,14.860204031538498,1,F-2024-08-01,5
0.1,79.6,1,F-2024-08-01,5
0.15,88.0,1,F-2024-08-01,5
0.2,97.0,1,F-2024-08-01,5
0.25,107.6,1,F-2024-08-01,5
0.3,109.6,1,F-2024-08-01,5
0.35,115.96999999999997,1,F-2024-08-01,5
0.4,165.67,1,F-2024-08-01,5
0.45,172.895,1,F-2024-08-01,5
0.5,218.55966666666703,1,F-2024-08-01,5
0.55,306.34999999999997,1,F-2024-08-01,5
0.6,501.9157970783827,1,F-2024-08-01,5
0.65,529.2649371586597,1,F-2024-08-01,5
0.7,540.5302151399334,1,F-2024-08-01,5
0.75,556.9146181081337,1,F-2024-08-01,5
0.8,582.9892688351405,1,F-2024-08-01,5
0.85,622.3609382716048,1,F-2024-08-01,5
0.9,682.3258347818133,1,F-2024-08-01,5
0.95,795.1721362229099,1,F-2024-08-01,5
0.975,945.5200000000002,1,F-2024-08-01,5
0.99,1274.3559999999986,1,F-2024-08-01,5
0.01,6.511337314224964,2,F-2024-08-01,5
0.025,7.193748784565506,2,F-2024-08-01,5
0.05,8.060307077015697,2,F-2024-08-01,5
0.1,107.76158964245906,2,F-2024-08-01,5
0.15,110.42160041390015,2,F-2024-08-01,5
0.2,113.95938860103627,2,F-2024-08-01,5
0.25,142.72500000000002,2,F-2024-08-01,5
0.3,164.1760869237722,2,F-2024-08-01,5
0.35,195.85536872570282,2,F-2024-08-01,5
0.4,241.54702135805604,2,F-2024-08-01,5
0.45,289.7558725341426,2,F-2024-08-01,5
0.5,501.77980477430424,2,F-2024-08-01,5
0.55,529.8834084897343,2,F-2024-08-01,5
0.6,547.6452733333728,2,F-2024-08-01,5
0.65,560.2835726171588,2,F-2024-08-01,5
0.7,581.7257258382612,2,F-2024-08-01,5
0.75,627.845078135999,2,F-2024-08-01,5
0.8,703.3007771195619,2,F-2024-08-01,5
0.85,962.0800000000003,2,F-2024-08-01,5
0.9,1123.9248192200573,2,F-2024-08-01,5
0.95,1142.9547505363012,2,F-2024-08-01,5
0.975,1157.6594050737365,2,F-2024-08-01,5
0.99,1180.857838874935,2,F-2024-08-01,5
0.01,3.867674641498973,3,F-2024-08-01,5
0.025,4.374129221859759,3,F-2024-08-01,5
0.05,5.1891453392216,3,F-2024-08-01,5
0.1,108.02025294751033,3,F-2024-08-01,5
0.15,111.66437313167272,3,F-2024-08-01,5
0.2,115.4474977793027,3,F-2024-08-01,5
0.25,122.13441750389546,3,F-2024-08-01,5
0.3,141.8541160023048,3,F-2024-08-01,5
0.35,213.68877168645142,3,F-2024-08-01,5
0.4,254.41897375609625,3,F-2024-08-01,5
0.45,294.4392103183255,3,F-2024-08-01,5
0.5,468.18669532682827,3,F-2024-08-01,5
0.55,555.5999924270542,3,F-2024-08-01,5
0.6,581.0691220731322,3,F-2024-08-01,5
0.65,601.2972472799438,3,F-2024-08-01,5
0.7,616.6979809953133,3,F-2024-08-01,5
0.75,642.969181703094,3,F-2024-08-01,5
0.8,697.7984007178985,3,F-2024-08-01,5
0.85,1107.2900000000004,3,F-2024-08-01,5
0.9,1401.1208945302456,3,F-2024-08-01,5
0.95,1432.6762061483348,3,F-2024-08-01,5
0.975,1450.017910333831,3,F-2024-08-01,5
0.99,1474.8133718152287,3,F-2024-08-01,5
0.01,2.634968719355242,4,F-2024-08-01,5
0.025,3.1281489728981744,4,F-2024-08-01,5
0.05,3.9838407644583,4,F-2024-08-01,5
0.1,80.20636276391555,4,F-2024-08-01,5
0.15,109.91900245185501,4,F-2024-08-01,5
0.2,115.36034352005457,4,F-2024-08-01,5
0.25,121.96715475931619,4,F-2024-08-01,5
0.3,137.96700230971723,4,F-2024-08-01,5
0.35,190.5768526824978,4,F-2024-08-01,5
0.4,239.60727783669367,4,F-2024-08-01,5
0.45,281.2644871129777,4,F-2024-08-01,5
0.5,404.3443723304803,4,F-2024-08-01,5
0.55,527.8482844712013,4,F-2024-08-01,5
0.6,601.5574152360957,4,F-2024-08-01,5
0.65,668.2626682929391,4,F-2024-08-01,5
0.7,731.630345028641,4,F-2024-08-01,5
0.75,754.8761631002495,4,F-2024-08-01,5
0.8,777.9168275350694,4,F-2024-08-01,5
0.85,1405.9430420753083,4,F-2024-08-01,5
0.9,1482.5998855241742,4,F-2024-08-01,5
0.95,1515.8686870485978,4,F-2024-08-01,5
0.975,1545.0983936046357,4,F-2024-08-01,5
0.99,1584.3213264422238,4,F-2024-08-01,5
0.01,1.3030736588747291,5,F-2024-08-01,5
0.025,2.1456372597583027,5,F-2024-08-01,5
0.05,3.0706122685718467,5,F-2024-08-01,5
0.1,20.62000000000003,5,F-2024-08-01,5
0.15,70.82000000000001,5,F-2024-08-01,5
0.2,97.76037777401321,5,F-2024-08-01,5
0.25,118.9375672996958,5,F-2024-08-01,5
0.3,130.27727613349413,5,F-2024-08-01,5
0.35,142.8912964122689,5,F-2024-08-01,5
0.4,209.81801977480205,5,F-2024-08-01,5
0.45,276.4123707204531,5,F-2024-08-01,5
0.5,309.40272016960455,5,F-2024-08-01,5
0.55,523.2397123232404,5,F-2024-08-01,5
0.6,612.9036936759496,5,F-2024-08-01,5
0.65,712.7671985815601,5,F-2024-08-01,5
0.7,939.9355091940157,5,F-2024-08-01,5
0.75,981.9054390728024,5,F-2024-08-01,5
0.8,1024.6726622664728,5,F-2024-08-01,5
0.85,1423.1138118354386,5,F-2024-08-01,5
0.9,1463.097891630177,5,F-2024-08-01,5
0.95,1501.5334968531363,5,F-2024-08-01,5
0.975,1529.52992907604,5,F-2024-08-01,5
0.99,4468.519891969108,5,F-2024-08-01,5
0.01,0.0,6,F-2024-08-01,5
0.025,1.571850186546903,6,F-2024-08-01,5
0.05,2.422089362187881,6,F-2024-08-01,5
0.1,6.315065717206535,6,F-2024-08-01,5
0.15,64.485,6,F-2024-08-01,5
0.2,102.10741425818884,6,F-2024-08-01,5
0.25,123.04972110101735,6,F-2024-08-01,5
0.3,145.38716342236307,6,F-2024-08-01,5
0.35,167.431502702414,6,F-2024-08-01,5
0.4,219.89339434301476,6,F-2024-08-01,5
0.45,286.1757985533032,6,F-2024-08-01,5
0.5,393.7244555685588,6,F-2024-08-01,5
0.55,551.0968711860647,6,F-2024-08-01,5
0.6,624.9423517575509,6,F-2024-08-01,5
0.65,712.9929582725666,6,F-2024-08-01,5
0.7,1221.5452928048371,6,F-2024-08-01,5
0.75,1289.097770188783,6,F-2024-08-01,5
0.8,1374.098559505882,6,F-2024-08-01,5
0.85,1447.4619992942853,6,F-2024-08-01,5
0.9,1474.49206723835,6,F-2024-08-01,5
0.95,1526.5769563761655,6,F-2024-08-01,5
0.975,3195.4800000000005,6,F-2024-08-01,5
0.99,8641.996999999956,6,F-2024-08-01,5
0.01,1.3587137503230275,7,F-2024-08-01,5
0.025,1.902260795892345,7,F-2024-08-01,5
0.05,3.4831799428789783,7,F-2024-08-01,5
0.1,25.640000000000022,7,F-2024-08-01,5
0.15,92.16801526717558,7,F-2024-08-01,5
0.2,134.49403618526688,7,F-2024-08-01,5
0.25,166.3260356048229,7,F-2024-08-01,5
0.3,192.14017612087363,7,F-2024-08-01,5
0.35,248.17935392134365,7,F-2024-08-01,5
0.4,302.7236826315704,7,F-2024-08-01,5
0.45,351.9065253885932,7,F-2024-08-01,5
0.5,533.5904029037332,7,F-2024-08-01,5
0.55,602.559489618973,7,F-2024-08-01,5
0.6,678.8212581495446,7,F-2024-08-01,5
0.65,965.8648735356959,7,F-2024-08-01,5
0.7,1600.9056409522284,7,F-2024-08-01,5
0.75,1635.5428385254527,7,F-2024-08-01,5
0.8,1663.1948412742572,7,F-2024-08-01,5
0.85,1683.22544270474,7,F-2024-08-01,5
0.9,1727.0631949156991,7,F-2024-08-01,5
0.95,1869.1863267769736,7,F-2024-08-01,5
0.975,6592.167500000003,7,F-2024-08-01,5
0.99,10262.056999999986,7,F-2024-08-01,5
0.01,1.684682081795653,8,F-2024-08-01,5
0.025,2.815473322951523,8,F-2024-08-01,5
0.05,5.811584835256725,8,F-2024-08-01,5
0.1,91.87394422310757,8,F-2024-08-01,5
0.15,145.732002938336,8,F-2024-08-01,5
0.2,200.95720020902985,8,F-2024-08-01,5
0.25,244.45162916191978,8,F-2024-08-01,5
0.3,298.74805575450137,8,F-2024-08-01,5
0.35,350.2299328857272,8,F-2024-08-01,5
0.4,402.07978505732046,8,F-2024-08-01,5
0.45,506.40725923077184,8,F-2024-08-01,5
0.5,590.3466698768704,8,F-2024-08-01,5
0.55,653.8517499669521,8,F-2024-08-01,5
0.6,757.4993270742696,8,F-2024-08-01,5
0.65,1832.6540030948076,8,F-2024-08-01,5
0.7,1881.0221250311463,8,F-2024-08-01,5
0.75,1919.3400371327727,8,F-2024-08-01,5
0.8,2043.5795636946807,8,F-2024-08-01,5
0.85,2202.106085033178,8,F-2024-08-01,5
0.9,2338.568590605396,8,F-2024-08-01,5
0.95,3770.36999999999,8,F-2024-08-01,5
0.975,9466.260000000002,8,F-2024-08-01,5
0.99,16732.374000000003,8,F-2024-08-01,5
0.01,1.8343635849903466,9,F-2024-08-01,5
0.025,4.373029019820313,9,F-2024-08-01,5
0.05,9.223126440635985,9,F-2024-08-01,5
0.1,160.898331508649,9,F-2024-08-01,5
0.15,217.29736045437193,9,F-2024-08-01,5
0.2,295.0531117365889,9,F-2024-08-01,5
0.25,354.1452626970518,9,F-2024-08-01,5
0.3,389.41929111131225,9,F-2024-08-01,5
0.35,473.7178164761919,9,F-2024-08-01,5
0.4,556.1485639788785,9,F-2024-08-01,5
0.45,606.4379963133555,9,F-2024-08-01,5
0.5,681.8141259342271,9,F-2024-08-01,5
0.55,772.0339817305361,9,F-2024-08-01,5
0.6,1305.922018778985,9,F-2024-08-01,5
0.65,2716.2038649284686,9,F-2024-08-01,5
0.7,2882.1875308762865,9,F-2024-08-01,5
0.75,3006.1504697359283,9,F-2024-08-01,5
0.8,3076.652873093917,9,F-2024-08-01,5
0.85,3146.8864101056,9,F-2024-08-01,5
0.9,3233.9862646192582,9,F-2024-08-01,5
0.95,8120.589999999987,9,F-2024-08-01,5
0.975,13687.975000000002,9,F-2024-08-01,5
0.99,24126.688999999955,9,F-2024-08-01,5
0.01,2.6890574427987533,10,F-2024-08-01,5
0.025,9.072250147516737,10,F-2024-08-01,5
0.05,17.088328566914583,10,F-2024-08-01,5
0.1,198.18615321252062,10,F-2024-08-01,5
0.15,303.0568727575269,10,F-2024-08-01,5
0.2,395.5609465213119,10,F-2024-08-01,5
0.25,442.60899478242203,10,F-2024-08-01,5
0.3,502.48316000084355,10,F-2024-08-01,5
0.35,581.5774241304653,10,F-2024-08-01,5
0.4,644.6751789937264,10,F-2024-08-01,5
0.45,709.7649889253059,10,F-2024-08-01,5
0.5,798.8254103365708,10,F-2024-08-01,5
0.55,988.1244813181769,10,F-2024-08-01,5
0.6,2561.38,10,F-2024-08-01,5
0.65,3523.425806481572,10,F-2024-08-01,5
0.7,3777.0285523192642,10,F-2024-08-01,5
0.75,4224.1688312981405,10,F-2024-08-01,5
0.8,4511.658966503785,10,F-2024-08-01,5
0.85,4639.308475039397,10,F-2024-08-01,5
0.9,5192.64,10,F-2024-08-01,5
0.95,15381.68999999997,10,F-2024-08-01,5
0.975,23719.5225,10,F-2024-08-01,5
0.99,33068.25699999996,10,F-2024-08-01,5
0.01,5.623349394755122,11,F-2024-08-01,5
0.025,21.88953230212696,11,F-2024-08-01,5
0.05,59.84628368319802,11,F-2024-08-01,5
0.1,253.54311745547645,11,F-2024-08-01,5
0.15,364.96819908273534,11,F-2024-08-01,5
0.2,495.7684686420653,11,F-2024-08-01,5
0.25,561.7882962944346,11,F-2024-08-01,5
0.3,629.6397959981689,11,F-2024-08-01,5
0.35,720.0107071234501,11,F-2024-08-01,5
0.4,802.8005870826437,11,F-2024-08-01,5
0.45,874.3959620573172,11,F-2024-08-01,5
0.5,1002.8686270936836,11,F-2024-08-01,5
0.55,1179.5596368932145,11,F-2024-08-01,5
0.6,3989.733656535881,11,F-2024-08-01,5
0.65,4539.115253971056,11,F-2024-08-01,5
0.7,4786.598615371785,11,F-2024-08-01,5
0.75,6322.669861130344,11,F-2024-08-01,5
0.8,6561.355667940196,11,F-2024-08-01,5
0.85,6720.539737278418,11,F-2024-08-01,5
0.9,8932.579999999998,11,F-2024-08-01,5
0.95,23580.249999999956,11,F-2024-08-01,5
0.975,35165.990000000005,11,F-2024-08-01,5
0.99,44630.69599999998,11,F-2024-08-01,5
0.01,22.48279128705747,12,F-2024-08-01,5
0.025,58.02292478657737,12,F-2024-08-01,5
0.05,170.2270178282972,12,F-2024-08-01,5
0.1,351.59044167089485,12,F-2024-08-01,5
0.15,497.3719279478493,12,F-2024-08-01,5
0.2,655.105181187532,12,F-2024-08-01,5
0.25,740.989175260066,12,F-2024-08-01,5
0.3,844.7344924090512,12,F-2024-08-01,5
0.35,938.9856025397017,12,F-2024-08-01,5
0.4,1070.2006611127665,12,F-2024-08-01,5
0.45,1159.1606657262935,12,F-2024-08-01,5
0.5,1324.1332987359028,12,F-2024-08-01,5
0.55,1806.2404501227975,12,F-2024-08-01,5
0.6,4926.757967493948,12,F-2024-08-01,5
0.65,5606.462042829119,12,F-2024-08-01,5
0.7,5931.114746176251,12,F-2024-08-01,5
0.75,8937.775,12,F-2024-08-01,5
0.8,9483.988647605005,12,F-2024-08-01,5
0.85,9765.58560708209,12,F-2024-08-01,5
0.9,12697.74,12,F-2024-08-01,5
0.95,26677.42499999996,12,F-2024-08-01,5
0.975,38274.217500000006,12,F-2024-08-01,5
0.99,47584.48599999999,12,F-2024-08-01,5
0.01,69.66801908868827,13,F-2024-08-01,5
0.025,138.33490559834203,13,F-2024-08-01,5
0.05,352.7572286851206,13,F-2024-08-01,5
0.1,545.828541974857,13,F-2024-08-01,5
0.15,741.3587631485603,13,F-2024-08-01,5
0.2,983.1590911368993,13,F-2024-08-01,5
0.25,1119.91125784665,13,F-2024-08-01,5
0.3,1278.7190472107618,13,F-2024-08-01,5
0.35,1410.3224159550475,13,F-2024-08-01,5
0.4,1528.6812103812504,13,F-2024-08-01,5
0.45,1669.3794362395874,13,F-2024-08-01,5
0.5,1987.7168875760785,13,F-2024-08-01,5
0.55,2981.4594398870104,13,F-2024-08-01,5
0.6,6219.15762096891,13,F-2024-08-01,5
0.65,6783.260825203922,13,F-2024-08-01,5
0.7,7267.21211397646,13,F-2024-08-01,5
0.75,11272.475,13,F-2024-08-01,5
0.8,13106.438692837755,13,F-2024-08-01,5
0.85,13528.640953976004,13,F-2024-08-01,5
0.9,15407.152655677344,13,F-2024-08-01,5
0.95,26803.009999999944,13,F-2024-08-01,5
0.975,35803.47750000001,13,F-2024-08-01,5
0.99,47511.99099999998,13,F-2024-08-01,5
0.01,243.11626327045067,14,F-2024-08-01,5
0.025,439.19755882839036,14,F-2024-08-01,5
0.05,612.8518293809161,14,F-2024-08-01,5
0.1,892.7815159074281,14,F-2024-08-01,5
0.15,1205.4550262112539,14,F-2024-08-01,5
0.2,1568.8553888274996,14,F-2024-08-01,5
0.25,1732.5349486328162,14,F-2024-08-01,5
0.3,1899.3517431108876,14,F-2024-08-01,5
0.35,2085.714751014337,14,F-2024-08-01,5
0.4,2295.2901107246485,14,F-2024-08-01,5
0.45,2615.365852327513,14,F-2024-08-01,5
0.5,3236.928126525379,14,F-2024-08-01,5
0.55,5035.678463712984,14,F-2024-08-01,5
0.6,7510.973056204902,14,F-2024-08-01,5
0.65,8144.61408374056,14,F-2024-08-01,5
0.7,8773.357729845402,14,F-2024-08-01,5
0.75,13956.0,14,F-2024-08-01,5
0.8,17093.996351764945,14,F-2024-08-01,5
0.85,17644.623747747748,14,F-2024-08-01,5
0.9,18836.488302618855,14,F-2024-08-01,5
0.95,28215.289999999957,14,F-2024-08-01,5
0.975,35949.802500000005,14,F-2024-08-01,5
0.99,48211.30999999997,14,F-2024-08-01,5
0.01,505.47184331808853,15,F-2024-08-01,5
0.025,830.6386574424942,15,F-2024-08-01,5
0.05,1052.5036548377693,15,F-2024-08-01,5
0.1,1386.1984918789865,15,F-2024-08-01,5
0.15,1944.2480912263118,15,F-2024-08-01,5
0.2,2303.0125627306297,15,F-2024-08-01,5
0.25,2541.846466447597,15,F-2024-08-01,5
0.3,2865.333378733012,15,F-2024-08-01,5
0.35,3124.633612148222,15,F-2024-08-01,5
0.4,3586.5900000649945,15,F-2024-08-01,5
0.45,4345.591878945859,15,F-2024-08-01,5
0.5,5681.829561403866,15,F-2024-08-01,5
0.55,8010.2620287020345,15,F-2024-08-01,5
0.6,9132.296397812832,15,F-2024-08-01,5
0.65,9834.499806475056,15,F-2024-08-01,5
0.7,10583.015039379745,15,F-2024-08-01,5
0.75,13992.431792110307,15,F-2024-08-01,5
0.8,21223.815731851686,15,F-2024-08-01,5
0.85,22101.734477750142,15,F-2024-08-01,5
0.9,23059.7170658224,15,F-2024-08-01,5
0.95,27025.48,15,F-2024-08-01,5
0.975,39953.2975,15,F-2024-08-01,5
0.99,52758.54099999997,15,F-2024-08-01,5
0.01,899.0091318872521,16,F-2024-08-01,5
0.025,1305.4586719568508,16,F-2024-08-01,5
0.05,1569.3805814270684,16,F-2024-08-01,5
0.1,2245.180331984756,16,F-2024-08-01,5
0.15,2671.704790881213,16,F-2024-08-01,5
0.2,3132.845290173911,16,F-2024-08-01,5
0.25,3572.8876152573353,16,F-2024-08-01,5
0.3,4228.17083749358,16,F-2024-08-01,5
0.35,5115.7994114798275,16,F-2024-08-01,5
0.4,5899.1009196532395,16,F-2024-08-01,5
0.45,7366.082943426071,16,F-2024-08-01,5
0.5,9107.367063786793,16,F-2024-08-01,5
0.55,10240.037506795192,16,F-2024-08-01,5
0.6,10962.245397444847,16,F-2024-08-01,5
0.65,11628.9188927377,16,F-2024-08-01,5
0.7,12605.075094325179,16,F-2024-08-01,5
0.75,16793.73956950541,16,F-2024-08-01,5
0.8,25132.24000000001,16,F-2024-08-01,5
0.85,26584.987220840354,16,F-2024-08-01,5
0.9,27386.527466210948,16,F-2024-08-01,5
0.95,29919.054920053994,16,F-2024-08-01,5
0.975,40441.99250000001,16,F-2024-08-01,5
0.99,55211.184999999925,16,F-2024-08-01,5
0.01,1321.0231319058726,17,F-2024-08-01,5
0.025,1766.286631683595,17,F-2024-08-01,5
0.05,2240.514687613733,17,F-2024-08-01,5
0.1,2817.8212438737555,17,F-2024-08-01,5
0.15,3324.620459540221,17,F-2024-08-01,5
0.2,4045.5398377221627,17,F-2024-08-01,5
0.25,4870.087239380202,17,F-2024-08-01,5
0.3,6104.848715843194,17,F-2024-08-01,5
0.35,7383.670582005669,17,F-2024-08-01,5
0.4,9501.01200440497,17,F-2024-08-01,5
0.45,10511.995637534543,17,F-2024-08-01,5
0.5,11618.022791256557,17,F-2024-08-01,5
0.55,12388.615079907484,17,F-2024-08-01,5
0.6,13091.346848794647,17,F-2024-08-01,5
0.65,14154.973189470895,17,F-2024-08-01,5
0.7,16304.958923560238,17,F-2024-08-01,5
0.75,19895.42761802221,17,F-2024-08-01,5
0.8,28616.800000000025,17,F-2024-08-01,5
0.85,30582.846663100983,17,F-2024-08-01,5
0.9,31454.876675403764,17,F-2024-08-01,5
0.95,33609.738779220555,17,F-2024-08-01,5
0.975,44192.41500000002,17,F-2024-08-01,5
0.99,57068.16499999995,17,F-2024-08-01,5
0.01,2197.613418071421,18,F-2024-08-01,5
0.025,2788.2712663786992,18,F-2024-08-01,5
0.05,3322.7022958799134,18,F-2024-08-01,5
0.1,3963.871496525093,18,F-2024-08-01,5
0.15,4411.858478355508,18,F-2024-08-01,5
0.2,5372.592965716485,18,F-2024-08-01,5
0.25,6300.439562744442,18,F-2024-08-01,5
0.3,7927.545006955905,18,F-2024-08-01,5
0.35,9769.810294087682,18,F-2024-08-01,5
0.4,11499.795616224474,18,F-2024-08-01,5
0.45,12953.047737796202,18,F-2024-08-01,5
0.5,13858.835390349037,18,F-2024-08-01,5
0.55,14626.5230177848,18,F-2024-08-01,5
0.6,15847.964686459502,18,F-2024-08-01,5
0.65,17860.874867539784,18,F-2024-08-01,5
0.7,21034.190066682037,18,F-2024-08-01,5
0.75,25196.785838563475,18,F-2024-08-01,5
0.8,31429.57001308206,18,F-2024-08-01,5
0.85,33565.10423825121,18,F-2024-08-01,5
0.9,34314.1336190712,18,F-2024-08-01,5
0.95,35671.794073204444,18,F-2024-08-01,5
0.975,46865.10250000001,18,F-2024-08-01,5
0.99,63948.734999999884,18,F-2024-08-01,5
0.01,3732.7354100675198,19,F-2024-08-01,5
0.025,4210.754493929078,19,F-2024-08-01,5
0.05,4865.584787333212,19,F-2024-08-01,5
0.1,5961.49267313701,19,F-2024-08-01,5
0.15,7159.48270697007,19,F-2024-08-01,5
0.2,8119.492448216175,19,F-2024-08-01,5
0.25,9238.287662060844,19,F-2024-08-01,5
0.3,10815.217256739132,19,F-2024-08-01,5
0.35,12157.41499821752,19,F-2024-08-01,5
0.4,13571.672709198418,19,F-2024-08-01,5
0.45,14301.61322748247,19,F-2024-08-01,5
0.5,14982.513407904784,19,F-2024-08-01,5
0.55,16062.868885557962,19,F-2024-08-01,5
0.6,18496.875163235996,19,F-2024-08-01,5
0.65,22486.44138850624,19,F-2024-08-01,5
0.7,26617.430354426957,19,F-2024-08-01,5
0.75,30512.815990497482,19,F-2024-08-01,5
0.8,34364.441935952345,19,F-2024-08-01,5
0.85,35168.29190265885,19,F-2024-08-01,5
0.9,35716.5995455394,19,F-2024-08-01,5
0.95,39889.987849687954,19,F-2024-08-01,5
0.975,45933.6285342863,19,F-2024-08-01,5
0.99,67476.43499999984,19,F-2024-08-01,5
0.01,3960.1230729470612,20,F-2024-08-01,5
0.025,4777.592791076655,20,F-2024-08-01,5
0.05,5749.014041094757,20,F-2024-08-01,5
0.1,7821.28085522787,20,F-2024-08-01,5
0.15,10576.177659998299,20,F-2024-08-01,5
0.2,12321.644787529885,20,F-2024-08-01,5
0.25,13046.887362934354,20,F-2024-08-01,5
0.3,13638.56965952695,20,F-2024-08-01,5
0.35,14206.147113242243,20,F-2024-08-01,5
0.4,15048.016327019903,20,F-2024-08-01,5
0.45,16018.268785656424,20,F-2024-08-01,5
0.5,17385.12728084692,20,F-2024-08-01,5
0.55,18999.155151760926,20,F-2024-08-01,5
0.6,21542.380706059816,20,F-2024-08-01,5
0.65,24712.4425653422,20,F-2024-08-01,5
0.7,28400.528038791716,20,F-2024-08-01,5
0.75,33262.76921223164,20,F-2024-08-01,5
0.8,33850.952626508515,20,F-2024-08-01,5
0.85,34279.72501317658,20,F-2024-08-01,5
0.9,36899.685640676544,20,F-2024-08-01,5
0.95,44416.503075249195,20,F-2024-08-01,5
0.975,53952.62054059387,20,F-2024-08-01,5
0.99,68682.57562952563,20,F-2024-08-01,5
0.01,3400.9405937554557,21,F-2024-08-01,5
0.025,4346.88479580523,21,F-2024-08-01,5
0.05,5610.3738952499325,21,F-2024-08-01,5
0.1,8487.130855376574,21,F-2024-08-01,5
0.15,10371.140470695098,21,F-2024-08-01,5
0.2,10940.947494108525,21,F-2024-08-01,5
0.25,11544.214235755544,21,F-2024-08-01,5
0.3,12294.487178057543,21,F-2024-08-01,5
0.35,14569.70904159989,21,F-2024-08-01,5
0.4,16536.677806459345,21,F-2024-08-01,5
0.45,18175.43075955841,21,F-2024-08-01,5
0.5,19306.650193330064,21,F-2024-08-01,5
0.55,20612.439002679126,21,F-2024-08-01,5
0.6,22648.102235197402,21,F-2024-08-01,5
0.65,25143.840438272877,21,F-2024-08-01,5
0.7,28405.948296957056,21,F-2024-08-01,5
0.75,30101.226575353103,21,F-2024-08-01,5
0.8,30477.61761446836,21,F-2024-08-01,5
0.85,30926.33799616097,21,F-2024-08-01,5
0.9,36985.161595774836,21,F-2024-08-01,5
0.95,48794.212923088235,21,F-2024-08-01,5
0.975,56749.51835845291,21,F-2024-08-01,5
0.99,61731.67330019498,21,F-2024-08-01,5
0.01,2915.0236637258968,22,F-2024-08-01,5
0.025,4128.4880038794345,22,F-2024-08-01,5
0.05,5391.073373552886,22,F-2024-08-01,5
0.1,8352.566929736207,22,F-2024-08-01,5
0.15,9265.641023623437,22,F-2024-08-01,5
0.2,9703.274786304317,22,F-2024-08-01,5
0.25,10239.261826508311,22,F-2024-08-01,5
0.3,12191.483669050855,22,F-2024-08-01,5
0.35,14231.960616613906,22,F-2024-08-01,5
0.4,15805.724522485116,22,F-2024-08-01,5
0.45,17138.533581152416,22,F-2024-08-01,5
0.5,18853.935030669167,22,F-2024-08-01,5
0.55,20801.936026248324,22,F-2024-08-01,5
0.6,22738.307671781913,22,F-2024-08-01,5
0.65,24029.58094235846,22,F-2024-08-01,5
0.7,25113.534864163565,22,F-2024-08-01,5
0.75,25582.49989752685,22,F-2024-08-01,5
0.8,25888.442469157035,22,F-2024-08-01,5
0.85,26637.593751563672,22,F-2024-08-01,5
0.9,37145.27461508671,22,F-2024-08-01,5
0.95,47962.692285635385,22,F-2024-08-01,5
0.975,52623.69395010699,22,F-2024-08-01,5
0.99,55997.07067283191,22,F-2024-08-01,5
0.01,2999.4131719579677,23,F-2024-08-01,5
0.025,4409.194434353141,23,F-2024-08-01,5
0.05,5566.372565979446,23,F-2024-08-01,5
0.1,8343.783609314247,23,F-2024-08-01,5
0.15,8835.84786303288,23,F-2024-08-01,5
0.2,9167.631182674393,23,F-2024-08-01,5
0.25,9493.131927973633,23,F-2024-08-01,5
0.3,10984.89300033546,23,F-2024-08-01,5
0.35,12220.176014091192,23,F-2024-08-01,5
0.4,14214.471662311196,23,F-2024-08-01,5
0.45,15898.099960247857,23,F-2024-08-01,5
0.5,18344.418028171523,23,F-2024-08-01,5
0.55,19874.22365741926,23,F-2024-08-01,5
0.6,20253.126712476536,23,F-2024-08-01,5
0.65,20570.845065601323,23,F-2024-08-01,5
0.7,21036.94390817019,23,F-2024-08-01,5
0.75,23657.226587048077,23,F-2024-08-01,5
0.8,24942.214613790464,23,F-2024-08-01,5
0.85,26922.428488835867,23,F-2024-08-01,5
0.9,36155.52572853126,23,F-2024-08-01,5
0.95,42523.63093011543,23,F-2024-08-01,5
0.975,46284.30531768396,23,F-2024-08-01,5
0.99,51199.540906293376,23,F-2024-08-01,5
0.01,3021.802114769664,24,F-2024-08-01,5
0.025,4480.46047032417,24,F-2024-08-01,5
0.05,5903.47393335804,24,F-2024-08-01,5
0.1,8098.560410598945,24,F-2024-08-01,5
0.15,8643.164819513355,24,F-2024-08-01,5
0.2,8885.795328182547,24,F-2024-08-01,5
0.25,9192.749341936113,24,F-2024-08-01,5
0.3,10121.665548947756,24,F-2024-08-01,5
0.35,11508.362513265183,24,F-2024-08-01,5
0.4,13401.620134483179,24,F-2024-08-01,5
0.45,15074.883131393519,24,F-2024-08-01,5
0.5,15446.647117443472,24,F-2024-08-01,5
0.55,15800.29665493819,24,F-2024-08-01,5
0.6,16709.921737291726,24,F-2024-08-01,5
0.65,19558.719024884318,24,F-2024-08-01,5
0.7,21612.488384614946,24,F-2024-08-01,5
