quantiles,value,horizon,target_end_date,k,n_bootstrapping
0.01,1840.8,28,2025-02-22,0.75,4
0.025,2052.0,28,2025-02-22,0.75,4
0.05,2840.8,28,2025-02-22,0.75,4
0.1,4216.0,28,2025-02-22,0.75,4
0.15000000000000002,4416.0,28,2025-02-22,0.75,4
0.2,5684.8,28,2025-02-22,0.75,4
0.25,6873.2,28,2025-02-22,0.75,4
0.3,7798.4,28,2025-02-22,0.75,4
0.35000000000000003,9507.5,28,2025-02-22,0.75,4
0.4,10903.5,28,2025-02-22,0.75,4
0.45,11427.9,28,2025-02-22,0.75,4
0.5,12047.5,28,2025-02-22,0.75,4
0.55,13173.500000000002,28,2025-02-22,0.75,4
0.6000000000000001,14576.900000000001,28,2025-02-22,0.75,4
0.6500000000000001,15958.51421547566,28,2025-02-22,0.75,4
0.7000000000000001,17540.0,28,2025-02-22,0.75,4
0.7500000000000001,19255.90000000001,28,2025-02-22,0.75,4
0.8,20711.3,28,2025-02-22,0.75,4
0.8500000000000001,21996.9,28,2025-02-22,0.75,4
0.9000000000000001,24661.45308705196,28,2025-02-22,0.75,4
0.9500000000000001,29131.1,28,2025-02-22,0.75,4
0.975,32338.670592260085,28,2025-02-22,0.75,4
0.99,38585.35253030169,28,2025-02-22,0.75,4
0.01,1453.4,29,2025-03-01,0.75,4
0.025,1617.0,29,2025-03-01,0.75,4
0.05,2306.6,29,2025-03-01,0.75,4
0.1,3187.0,29,2025-03-01,0.75,4
0.15000000000000002,3408.0000000000005,29,2025-03-01,0.75,4
0.2,4719.3,29,2025-03-01,0.75,4
0.25,6090.1,29,2025-03-01,0.75,4
0.3,6845.7,29,2025-03-01,0.75,4
0.35000000000000003,7542.600000000001,29,2025-03-01,0.75,4
0.4,8183.8,29,2025-03-01,0.75,4
0.45,8564.5,29,2025-03-01,0.75,4
0.5,9084.689945955215,29,2025-03-01,0.75,4
0.55,9931.800000000001,29,2025-03-01,0.75,4
0.6000000000000001,11060.000000000004,29,2025-03-01,0.75,4
0.6500000000000001,12234.326536938654,29,2025-03-01,0.75,4
0.7000000000000001,13763.3,29,2025-03-01,0.75,4
0.7500000000000001,15188.300000000003,29,2025-03-01,0.75,4
0.8,16169.5,29,2025-03-01,0.75,4
0.8500000000000001,17185.100000000002,29,2025-03-01,0.75,4
0.9000000000000001,19141.40000000001,29,2025-03-01,0.75,4
0.9500000000000001,22277.7,29,2025-03-01,0.75,4
0.975,25328.5,29,2025-03-01,0.75,4
0.99,29445.599999999984,29,2025-03-01,0.75,4
0.01,1151.8,30,2025-03-08,0.75,4
0.025,1275.0,30,2025-03-08,0.75,4
0.05,1914.9,30,2025-03-08,0.75,4
0.1,2397.0,30,2025-03-08,0.75,4
0.15000000000000002,2704.9000000000015,30,2025-03-08,0.75,4
0.2,3582.1,30,2025-03-08,0.75,4
0.25,4941.400222255522,30,2025-03-08,0.75,4
0.3,5603.22460476876,30,2025-03-08,0.75,4
0.35000000000000003,5887.3,30,2025-03-08,0.75,4
0.4,6113.2,30,2025-03-08,0.75,4
0.45,6466.1,30,2025-03-08,0.75,4
0.5,6883.0,30,2025-03-08,0.75,4
0.55,7318.0,30,2025-03-08,0.75,4
0.6000000000000001,7962.4000000000015,30,2025-03-08,0.75,4
0.6500000000000001,8683.0,30,2025-03-08,0.75,4
0.7000000000000001,9715.7,30,2025-03-08,0.75,4
0.7500000000000001,10873.7,30,2025-03-08,0.75,4
0.8,11696.2,30,2025-03-08,0.75,4
0.8500000000000001,12940.700000000003,30,2025-03-08,0.75,4
0.9000000000000001,14873.0,30,2025-03-08,0.75,4
0.9500000000000001,17340.7,30,2025-03-08,0.75,4
0.975,19852.7,30,2025-03-08,0.75,4
0.99,23252.619999999984,30,2025-03-08,0.75,4
0.01,941.0,31,2025-03-15,0.75,4
0.025,1063.0,31,2025-03-15,0.75,4
0.05,1434.2,31,2025-03-15,0.75,4
0.1,1801.0,31,2025-03-15,0.75,4
0.15000000000000002,1993.0,31,2025-03-15,0.75,4
0.2,2752.9,31,2025-03-15,0.75,4
0.25,3159.5901168745913,31,2025-03-15,0.75,4
0.3,3676.7,31,2025-03-15,0.75,4
0.35000000000000003,3973.9000000000005,31,2025-03-15,0.75,4
0.4,4234.4,31,2025-03-15,0.75,4
0.45,4776.3,31,2025-03-15,0.75,4
0.5,5372.3,31,2025-03-15,0.75,4
0.55,5755.3,31,2025-03-15,0.75,4
0.6000000000000001,6157.0,31,2025-03-15,0.75,4
0.6500000000000001,6527.4,31,2025-03-15,0.75,4
0.7000000000000001,6984.600000000002,31,2025-03-15,0.75,4
0.7500000000000001,7685.500000000001,31,2025-03-15,0.75,4
0.8,8310.9,31,2025-03-15,0.75,4
0.8500000000000001,9840.000000000002,31,2025-03-15,0.75,4
0.9000000000000001,11861.100000000004,31,2025-03-15,0.75,4
0.9500000000000001,14393.3,31,2025-03-15,0.75,4
0.975,16973.8,31,2025-03-15,0.75,4
0.99,20138.83999999992,31,2025-03-15,0.75,4
0.01,706.0,32,2025-03-22,0.75,4
0.025,838.6342932813799,32,2025-03-22,0.75,4
0.05,934.0,32,2025-03-22,0.75,4
0.1,1294.0,32,2025-03-22,0.75,4
0.15000000000000002,1408.0,32,2025-03-22,0.75,4
0.2,1556.8,32,2025-03-22,0.75,4
0.25,2149.3,32,2025-03-22,0.75,4
0.3,2352.5,32,2025-03-22,0.75,4
0.35000000000000003,2525.7,32,2025-03-22,0.75,4
0.4,2779.0,32,2025-03-22,0.75,4
0.45,3334.5,32,2025-03-22,0.75,4
0.5,3881.4,32,2025-03-22,0.75,4
0.55,4347.878819168158,32,2025-03-22,0.75,4
0.6000000000000001,4781.1,32,2025-03-22,0.75,4
0.6500000000000001,5037.0,32,2025-03-22,0.75,4
0.7000000000000001,5329.1,32,2025-03-22,0.75,4
0.7500000000000001,5655.600000000001,32,2025-03-22,0.75,4
0.8,6337.8,32,2025-03-22,0.75,4
0.8500000000000001,7668.6,32,2025-03-22,0.75,4
0.9000000000000001,9560.800000000021,32,2025-03-22,0.75,4
0.9500000000000001,11571.8,32,2025-03-22,0.75,4
0.975,13478.4,32,2025-03-22,0.75,4
0.99,16302.659999999989,32,2025-03-22,0.75,4
0.01,349.82392370724097,33,2025-03-29,0.75,4
0.025,482.0,33,2025-03-29,0.75,4
0.05,599.0,33,2025-03-29,0.75,4
0.1,761.0,33,2025-03-29,0.75,4
0.15000000000000002,1009.0000000000001,33,2025-03-29,0.75,4
0.2,1093.0,33,2025-03-29,0.75,4
0.25,1301.5,33,2025-03-29,0.75,4
0.3,1462.5,33,2025-03-29,0.75,4
0.35000000000000003,1625.6,33,2025-03-29,0.75,4
0.4,1979.3,33,2025-03-29,0.75,4
0.45,2309.6,33,2025-03-29,0.75,4
0.5,2789.0,33,2025-03-29,0.75,4
0.55,3057.6,33,2025-03-29,0.75,4
0.6000000000000001,3264.8000000000006,33,2025-03-29,0.75,4
0.6500000000000001,3693.6000000000004,33,2025-03-29,0.75,4
0.7000000000000001,4309.2,33,2025-03-29,0.75,4
0.7500000000000001,4749.7,33,2025-03-29,0.75,4
0.8,5105.3,33,2025-03-29,0.75,4
0.8500000000000001,5707.7000000000035,33,2025-03-29,0.75,4
0.9000000000000001,6857.500000000009,33,2025-03-29,0.75,4
0.9500000000000001,8667.5,33,2025-03-29,0.75,4
0.975,10052.7,33,2025-03-29,0.75,4
0.99,11799.859999999999,33,2025-03-29,0.75,4
0.01,170.8679820740426,34,2025-04-05,0.75,4
0.025,235.89928245216635,34,2025-04-05,0.75,4
0.05,314.7259760141332,34,2025-04-05,0.75,4
0.1,534.0,34,2025-04-05,0.75,4
0.15000000000000002,703.0,34,2025-04-05,0.75,4
0.2,787.0,34,2025-04-05,0.75,4
0.25,843.0,34,2025-04-05,0.75,4
0.3,900.1,34,2025-04-05,0.75,4
0.35000000000000003,1073.9000000000003,34,2025-04-05,0.75,4
0.4,1455.7,34,2025-04-05,0.75,4
0.45,1728.1,34,2025-04-05,0.75,4
0.5,1876.1,34,2025-04-05,0.75,4
0.55,2056.500000000001,34,2025-04-05,0.75,4
0.6000000000000001,2342.1000000000004,34,2025-04-05,0.75,4
0.6500000000000001,2607.500000000001,34,2025-04-05,0.75,4
0.7000000000000001,3115.900000000001,34,2025-04-05,0.75,4
0.7500000000000001,3771.9000000000005,34,2025-04-05,0.75,4
0.8,4378.1,34,2025-04-05,0.75,4
0.8500000000000001,4644.600000000002,34,2025-04-05,0.75,4
0.9000000000000001,5075.700000000001,34,2025-04-05,0.75,4
0.9500000000000001,6619.3,34,2025-04-05,0.75,4
0.975,7838.9,34,2025-04-05,0.75,4
0.99,9111.679999999998,34,2025-04-05,0.75,4
0.01,86.7904863117369,35,2025-04-12,0.75,4
0.025,120.38696286755915,35,2025-04-12,0.75,4
0.05,161.95848878312975,35,2025-04-12,0.75,4
0.1,338.0,35,2025-04-12,0.75,4
0.15000000000000002,485.1000000000001,35,2025-04-12,0.75,4
0.2,545.2,35,2025-04-12,0.75,4
0.25,600.0,35,2025-04-12,0.75,4
0.3,649.2,35,2025-04-12,0.75,4
0.35000000000000003,753.0000000000005,35,2025-04-12,0.75,4
0.4,1016.9,35,2025-04-12,0.75,4
0.45,1165.5,35,2025-04-12,0.75,4
0.5,1345.6,35,2025-04-12,0.75,4
0.55,1542.7,35,2025-04-12,0.75,4
0.6000000000000001,1699.2000000000003,35,2025-04-12,0.75,4
0.6500000000000001,1889.8000000000002,35,2025-04-12,0.75,4
0.7000000000000001,2206.8,35,2025-04-12,0.75,4
0.7500000000000001,2687.700000000002,35,2025-04-12,0.75,4
0.8,3402.6,35,2025-04-12,0.75,4
0.8500000000000001,4134.000000000002,35,2025-04-12,0.75,4
0.9000000000000001,4446.400000000001,35,2025-04-12,0.75,4
0.9500000000000001,4984.3,35,2025-04-12,0.75,4
0.975,5959.1,35,2025-04-12,0.75,4
0.99,6865.639999999999,35,2025-04-12,0.75,4
0.01,42.135773482991375,36,2025-04-19,0.75,4
0.025,57.745845442202956,36,2025-04-19,0.75,4
0.05,86.92540627867953,36,2025-04-19,0.75,4
0.1,188.73061419399838,36,2025-04-19,0.75,4
0.15000000000000002,357.7,36,2025-04-19,0.75,4
0.2,396.4,36,2025-04-19,0.75,4
0.25,447.0,36,2025-04-19,0.75,4
0.3,498.0,36,2025-04-19,0.75,4
0.35000000000000003,563.0,36,2025-04-19,0.75,4
0.4,736.6,36,2025-04-19,0.75,4
0.45,832.1,36,2025-04-19,0.75,4
0.5,961.6,36,2025-04-19,0.75,4
0.55,1150.6000000000001,36,2025-04-19,0.75,4
0.6000000000000001,1322.9,36,2025-04-19,0.75,4
0.6500000000000001,1462.3000000000004,36,2025-04-19,0.75,4
0.7000000000000001,1615.9,36,2025-04-19,0.75,4
0.7500000000000001,1895.1000000000001,36,2025-04-19,0.75,4
0.8,2391.8,36,2025-04-19,0.75,4
0.8500000000000001,3136.9000000000024,36,2025-04-19,0.75,4
0.9000000000000001,3966.3000000000006,36,2025-04-19,0.75,4
0.9500000000000001,4305.3,36,2025-04-19,0.75,4
0.975,4555.6,36,2025-04-19,0.75,4
0.99,5266.5599999999995,36,2025-04-19,0.75,4
0.01,21.83507481107274,37,2025-04-26,0.75,4
0.025,29.742672338203775,37,2025-04-26,0.75,4
0.05,51.494421287823926,37,2025-04-26,0.75,4
0.1,101.73247206929939,37,2025-04-26,0.75,4
0.15000000000000002,282.00000000000006,37,2025-04-26,0.75,4
0.2,314.0,37,2025-04-26,0.75,4
0.25,344.9,37,2025-04-26,0.75,4
0.3,380.0,37,2025-04-26,0.75,4
0.35000000000000003,425.0000000000001,37,2025-04-26,0.75,4
0.4,558.2,37,2025-04-26,0.75,4
0.45,665.1,37,2025-04-26,0.75,4
0.5,750.5,37,2025-04-26,0.75,4
0.55,859.4000000000008,37,2025-04-26,0.75,4
0.6000000000000001,977.1,37,2025-04-26,0.75,4
0.6500000000000001,1111.6,37,2025-04-26,0.75,4
0.7000000000000001,1264.3,37,2025-04-26,0.75,4
0.7500000000000001,1414.6,37,2025-04-26,0.75,4
0.8,1684.9,37,2025-04-26,0.75,4
0.8500000000000001,2224.200000000001,37,2025-04-26,0.75,4
0.9000000000000001,3190.700000000003,37,2025-04-26,0.75,4
0.9500000000000001,3989.3,37,2025-04-26,0.75,4
0.975,4218.1,37,2025-04-26,0.75,4
0.99,4430.859999999998,37,2025-04-26,0.75,4
0.01,11.223343045557128,38,2025-05-03,0.75,4
0.025,17.344342223583073,38,2025-05-03,0.75,4
0.05,30.119696454117655,38,2025-05-03,0.75,4
0.1,70.5,38,2025-05-03,0.75,4
0.15000000000000002,220.0,38,2025-05-03,0.75,4
0.2,259.0,38,2025-05-03,0.75,4
0.25,282.0,38,2025-05-03,0.75,4
0.3,303.4,38,2025-05-03,0.75,4
0.35000000000000003,326.0,38,2025-05-03,0.75,4
0.4,413.4,38,2025-05-03,0.75,4
0.45,547.9,38,2025-05-03,0.75,4
0.5,625.6,38,2025-05-03,0.75,4
0.55,687.4,38,2025-05-03,0.75,4
0.6000000000000001,773.2000000000005,38,2025-05-03,0.75,4
0.6500000000000001,867.7000000000004,38,2025-05-03,0.75,4
0.7000000000000001,968.2000000000003,38,2025-05-03,0.75,4
0.7500000000000001,1131.3000000000004,38,2025-05-03,0.75,4
0.8,1322.9,38,2025-05-03,0.75,4
0.8500000000000001,1653.5000000000007,38,2025-05-03,0.75,4
0.9000000000000001,2377.0000000000014,38,2025-05-03,0.75,4
0.9500000000000001,3746.4,38,2025-05-03,0.75,4
0.975,3983.7,38,2025-05-03,0.75,4
0.99,4177.1799999999985,38,2025-05-03,0.75,4
0.01,6.32095347971434,39,2025-05-10,0.75,4
0.025,10.077768798471965,39,2025-05-10,0.75,4
0.05,21.31712170381561,39,2025-05-10,0.75,4
0.1,53.692460239381845,39,2025-05-10,0.75,4
0.15000000000000002,154.00000000000006,39,2025-05-10,0.75,4
0.2,192.0,39,2025-05-10,0.75,4
0.25,217.5,39,2025-05-10,0.75,4
0.3,247.6,39,2025-05-10,0.75,4
0.35000000000000003,280.5,39,2025-05-10,0.75,4
0.4,329.1,39,2025-05-10,0.75,4
0.45,441.2,39,2025-05-10,0.75,4
0.5,545.5,39,2025-05-10,0.75,4
0.55,620.2,39,2025-05-10,0.75,4
0.6000000000000001,675.9000000000001,39,2025-05-10,0.75,4
0.6500000000000001,734.8000000000001,39,2025-05-10,0.75,4
0.7000000000000001,821.0000000000003,39,2025-05-10,0.75,4
0.7500000000000001,930.5000000000001,39,2025-05-10,0.75,4
0.8,1135.0,39,2025-05-10,0.75,4
0.8500000000000001,1347.4000000000017,39,2025-05-10,0.75,4
0.9000000000000001,1902.300000000001,39,2025-05-10,0.75,4
0.9500000000000001,3558.0,39,2025-05-10,0.75,4
0.975,3835.9,39,2025-05-10,0.75,4
0.99,4035.9999999999995,39,2025-05-10,0.75,4
0.01,3.29081312504702,40,2025-05-17,0.75,4
0.025,6.530183419800839,40,2025-05-17,0.75,4
0.05,15.025044086979197,40,2025-05-17,0.75,4
0.1,43.65617959382074,40,2025-05-17,0.75,4
0.15000000000000002,99.00000000000003,40,2025-05-17,0.75,4
0.2,125.0,40,2025-05-17,0.75,4
0.25,150.1,40,2025-05-17,0.75,4
0.3,182.7,40,2025-05-17,0.75,4
0.35000000000000003,251.9,40,2025-05-17,0.75,4
0.4,283.3,40,2025-05-17,0.75,4
0.45,336.1,40,2025-05-17,0.75,4
0.5,453.9,40,2025-05-17,0.75,4
0.55,537.5,40,2025-05-17,0.75,4
0.6000000000000001,597.0,40,2025-05-17,0.75,4
0.6500000000000001,657.2,40,2025-05-17,0.75,4
0.7000000000000001,716.0000000000001,40,2025-05-17,0.75,4
0.7500000000000001,791.7000000000002,40,2025-05-17,0.75,4
0.8,939.6,40,2025-05-17,0.75,4
0.8500000000000001,1151.1,40,2025-05-17,0.75,4
0.9000000000000001,1577.1000000000001,40,2025-05-17,0.75,4
0.9500000000000001,3370.0,40,2025-05-17,0.75,4
0.975,3712.1,40,2025-05-17,0.75,4
0.99,3901.1599999999994,40,2025-05-17,0.75,4
0.01,1.7412854678459353,41,2025-05-24,0.75,4
0.025,4.16830103738029,41,2025-05-24,0.75,4
0.05,10.705131654937633,41,2025-05-24,0.75,4
0.1,30.490180005389206,41,2025-05-24,0.75,4
0.15000000000000002,64.0,41,2025-05-24,0.75,4
0.2,86.6,41,2025-05-24,0.75,4
0.25,104.0,41,2025-05-24,0.75,4
0.3,129.2,41,2025-05-24,0.75,4
0.35000000000000003,196.80000000000013,41,2025-05-24,0.75,4
0.4,246.1,41,2025-05-24,0.75,4
0.45,279.5,41,2025-05-24,0.75,4
0.5,319.1,41,2025-05-24,0.75,4
0.55,414.4000000000005,41,2025-05-24,0.75,4
0.6000000000000001,518.9,41,2025-05-24,0.75,4
0.6500000000000001,579.5000000000001,41,2025-05-24,0.75,4
0.7000000000000001,631.1,41,2025-05-24,0.75,4
0.7500000000000001,688.7,41,2025-05-24,0.75,4
0.8,757.1,41,2025-05-24,0.75,4
0.8500000000000001,966.7000000000023,41,2025-05-24,0.75,4
0.9000000000000001,1203.3,41,2025-05-24,0.75,4
0.9500000000000001,3218.0,41,2025-05-24,0.75,4
0.975,3593.0,41,2025-05-24,0.75,4
0.99,3814.4199999999996,41,2025-05-24,0.75,4
0.01,0.7816215831823885,42,2025-05-31,0.75,4
0.025,2.0509169612497726,42,2025-05-31,0.75,4
0.05,5.119161964384966,42,2025-05-31,0.75,4
0.1,16.000343789393096,42,2025-05-31,0.75,4
0.15000000000000002,35.300000000000026,42,2025-05-31,0.75,4
0.2,51.0,42,2025-05-31,0.75,4
0.25,64.0,42,2025-05-31,0.75,4
0.3,80.0,42,2025-05-31,0.75,4
0.35000000000000003,106.0,42,2025-05-31,0.75,4
0.4,162.2,42,2025-05-31,0.75,4
0.45,213.4,42,2025-05-31,0.75,4
0.5,249.7,42,2025-05-31,0.75,4
0.55,283.3,42,2025-05-31,0.75,4
0.6000000000000001,329.0,42,2025-05-31,0.75,4
0.6500000000000001,488.4,42,2025-05-31,0.75,4
0.7000000000000001,553.4000000000002,42,2025-05-31,0.75,4
0.7500000000000001,606.4000000000001,42,2025-05-31,0.75,4
0.8,666.7,42,2025-05-31,0.75,4
0.8500000000000001,745.4,42,2025-05-31,0.75,4
0.9000000000000001,1023.0000000000006,42,2025-05-31,0.75,4
0.9500000000000001,3073.6,42,2025-05-31,0.75,4
0.975,3451.6,42,2025-05-31,0.75,4
0.99,3726.219999999999,42,2025-05-31,0.75,4
0.01,13.592211065233988,1,2024-08-17,0.05,5
0.025,15.023853013763139,1,2024-08-17,0.05,5
0.05,16.227869020258815,1,2024-08-17,0.05,5
0.1,35.57923066618727,1,2024-08-17,0.05,5
0.15000000000000002,82.80000000000001,1,2024-08-17,0.05,5
0.2,97.4,1,2024-08-17,0.05,5
0.25,106.3,1,2024-08-17,0.05,5
0.3,106.7,1,2024-08-17,0.05,5
0.35000000000000003,106.92,1,2024-08-17,0.05,5
0.4,135.42,1,2024-08-17,0.05,5
0.45,167.44,1,2024-08-17,0.05,5
0.5,230.4,1,2024-08-17,0.05,5
0.55,274.14,1,2024-08-17,0.05,5
0.6000000000000001,327.00000000000045,1,2024-08-17,0.05,5
0.6500000000000001,513.2,1,2024-08-17,0.05,5
0.7000000000000001,527.0,1,2024-08-17,0.05,5
0.7500000000000001,539.3000000000001,1,2024-08-17,0.05,5
0.8,555.52,1,2024-08-17,0.05,5
0.8500000000000001,580.26,1,2024-08-17,0.05,5
0.9000000000000001,644.4,1,2024-08-17,0.05,5
0.9500000000000001,747.1000000000001,1,2024-08-17,0.05,5
0.975,892.48,1,2024-08-17,0.05,5
0.99,1018.312,1,2024-08-17,0.05,5
0.01,8.189110356002333,2,2024-08-24,0.05,5
0.025,8.280772384822466,2,2024-08-24,0.05,5
0.05,8.849390955257032,2,2024-08-24,0.05,5
0.1,22.99489967203889,2,2024-08-24,0.05,5
0.15000000000000002,106.4,2,2024-08-24,0.05,5
0.2,106.9,2,2024-08-24,0.05,5
0.25,107.3,2,2024-08-24,0.05,5
0.3,152.16,2,2024-08-24,0.05,5
0.35000000000000003,159.80000000000007,2,2024-08-24,0.05,5
0.4,225.27999999999994,2,2024-08-24,0.05,5
0.45,263.86,2,2024-08-24,0.05,5
0.5,309.1,2,2024-08-24,0.05,5
0.55,480.0000000000001,2,2024-08-24,0.05,5
0.6000000000000001,526.86,2,2024-08-24,0.05,5
0.6500000000000001,544.6,2,2024-08-24,0.05,5
0.7000000000000001,559.9000000000001,2,2024-08-24,0.05,5
0.7500000000000001,597.5,2,2024-08-24,0.05,5
0.8,708.3,2,2024-08-24,0.05,5
0.8500000000000001,826.1000000000008,2,2024-08-24,0.05,5
0.9000000000000001,1100.8000000000002,2,2024-08-24,0.05,5
0.9500000000000001,1144.6,2,2024-08-24,0.05,5
0.975,1161.7,2,2024-08-24,0.05,5
0.99,1166.3600000000001,2,2024-08-24,0.05,5
0.01,4.931841424562296,3,2024-08-31,0.05,5
0.025,5.377914842808711,3,2024-08-31,0.05,5
0.05,5.992097945081925,3,2024-08-31,0.05,5
0.1,18.053999657446766,3,2024-08-31,0.05,5
0.15000000000000002,86.20000000000002,3,2024-08-31,0.05,5
0.2,107.6,3,2024-08-31,0.05,5
0.25,108.1,3,2024-08-31,0.05,5
0.3,117.9,3,2024-08-31,0.05,5
0.35000000000000003,123.12,3,2024-08-31,0.05,5
0.4,222.95999999999998,3,2024-08-31,0.05,5
0.45,248.82000000000005,3,2024-08-31,0.05,5
0.5,285.7,3,2024-08-31,0.05,5
0.55,401.3400000000001,3,2024-08-31,0.05,5
0.6000000000000001,505.80000000000064,3,2024-08-31,0.05,5
0.6500000000000001,563.2800000000002,3,2024-08-31,0.05,5
0.7000000000000001,576.5600000000001,3,2024-08-31,0.05,5
0.7500000000000001,599.6000000000001,3,2024-08-31,0.05,5
0.8,637.0999999999999,3,2024-08-31,0.05,5
0.8500000000000001,802.64,3,2024-08-31,0.05,5
0.9000000000000001,1372.8000000000002,3,2024-08-31,0.05,5
0.9500000000000001,1403.2,3,2024-08-31,0.05,5
0.975,1422.6,3,2024-08-31,0.05,5
0.99,1433.0,3,2024-08-31,0.05,5
0.01,3.656234758348277,4,2024-09-07,0.05,5
0.025,4.298484087707043,4,2024-09-07,0.05,5
0.05,5.268440068167428,4,2024-09-07,0.05,5
0.1,16.643816827681512,4,2024-09-07,0.05,5
0.15000000000000002,64.00000000000004,4,2024-09-07,0.05,5
0.2,107.14,4,2024-09-07,0.05,5
0.25,108.8,4,2024-09-07,0.05,5
0.3,109.5,4,2024-09-07,0.05,5
0.35000000000000003,111.0,4,2024-09-07,0.05,5
0.4,176.06,4,2024-09-07,0.05,5
0.45,235.26,4,2024-09-07,0.05,5
0.5,256.1,4,2024-09-07,0.05,5
0.55,307.9600000000001,4,2024-09-07,0.05,5
0.6000000000000001,495.28000000000026,4,2024-09-07,0.05,5
0.6500000000000001,590.6000000000001,4,2024-09-07,0.05,5
0.7000000000000001,642.6999999999999,4,2024-09-07,0.05,5
0.7500000000000001,694.7000000000002,4,2024-09-07,0.05,5
0.8,735.3,4,2024-09-07,0.05,5
0.8500000000000001,779.5400000000001,4,2024-09-07,0.05,5
0.9000000000000001,1468.2000000000003,4,2024-09-07,0.05,5
0.9500000000000001,1500.0,4,2024-09-07,0.05,5
0.975,1512.1,4,2024-09-07,0.05,5
0.99,1526.12,4,2024-09-07,0.05,5
0.01,2.752940402544672,5,2024-09-14,0.05,5
0.025,3.6878517136326963,5,2024-09-14,0.05,5
0.05,5.167995792735436,5,2024-09-14,0.05,5
0.1,15.959729795059086,5,2024-09-14,0.05,5
0.15000000000000002,43.92000000000001,5,2024-09-14,0.05,5
0.2,83.46,5,2024-09-14,0.05,5
0.25,93.3,5,2024-09-14,0.05,5
0.3,108.34,5,2024-09-14,0.05,5
0.35000000000000003,112.02,5,2024-09-14,0.05,5
0.4,114.1,5,2024-09-14,0.05,5
0.45,166.64000000000004,5,2024-09-14,0.05,5
0.5,234.7,5,2024-09-14,0.05,5
0.55,267.66,5,2024-09-14,0.05,5
0.6000000000000001,324.5200000000003,5,2024-09-14,0.05,5
0.6500000000000001,588.8000000000011,5,2024-09-14,0.05,5
0.7000000000000001,661.3,5,2024-09-14,0.05,5
0.7500000000000001,760.3000000000003,5,2024-09-14,0.05,5
0.8,942.04,5,2024-09-14,0.05,5
0.8500000000000001,978.7400000000001,5,2024-09-14,0.05,5
0.9000000000000001,1446.6000000000004,5,2024-09-14,0.05,5
0.9500000000000001,1477.0,5,2024-09-14,0.05,5
0.975,1502.3999999999999,5,2024-09-14,0.05,5
0.99,1528.4,5,2024-09-14,0.05,5
0.01,0.976,6,2024-09-21,0.05,5
0.025,2.370794045404724,6,2024-09-21,0.05,5
0.05,4.169886820468711,6,2024-09-21,0.05,5
0.1,7.090578104631703,6,2024-09-21,0.05,5
0.15000000000000002,19.94308373265196,6,2024-09-21,0.05,5
0.2,51.279999999999994,6,2024-09-21,0.05,5
0.25,83.5,6,2024-09-21,0.05,5
0.3,110.48,6,2024-09-21,0.05,5
0.35000000000000003,117.32,6,2024-09-21,0.05,5
0.4,121.3,6,2024-09-21,0.05,5
0.45,126.2,6,2024-09-21,0.05,5
0.5,230.4,6,2024-09-21,0.05,5
0.55,274.14,6,2024-09-21,0.05,5
0.6000000000000001,334.3000000000007,6,2024-09-21,0.05,5
0.6500000000000001,588.6000000000005,6,2024-09-21,0.05,5
0.7000000000000001,651.3,6,2024-09-21,0.05,5
0.7500000000000001,730.3000000000006,6,2024-09-21,0.05,5
0.8,1211.2199999999998,6,2024-09-21,0.05,5
0.8500000000000001,1290.14,6,2024-09-21,0.05,5
0.9000000000000001,1432.4,6,2024-09-21,0.05,5
0.9500000000000001,1460.0,6,2024-09-21,0.05,5
0.975,1489.3999999999999,6,2024-09-21,0.05,5
0.99,1510.3600000000001,6,2024-09-21,0.05,5
0.01,2.2493614215334823,7,2024-09-28,0.05,5
0.025,3.0788322661816436,7,2024-09-28,0.05,5
0.05,6.198804689849596,7,2024-09-28,0.05,5
0.1,26.171964964432462,7,2024-09-28,0.05,5
0.15000000000000002,60.30000000000002,7,2024-09-28,0.05,5
0.2,79.9,7,2024-09-28,0.05,5
0.25,90.9,7,2024-09-28,0.05,5
0.3,125.56,7,2024-09-28,0.05,5
0.35000000000000003,132.1,7,2024-09-28,0.05,5
0.4,141.32,7,2024-09-28,0.05,5
0.45,264.7,7,2024-09-28,0.05,5
0.5,287.6,7,2024-09-28,0.05,5
0.55,330.36,7,2024-09-28,0.05,5
0.6000000000000001,441.0400000000001,7,2024-09-28,0.05,5
0.6500000000000001,539.4000000000009,7,2024-09-28,0.05,5
0.7000000000000001,627.9,7,2024-09-28,0.05,5
0.7500000000000001,817.3000000000003,7,2024-09-28,0.05,5
0.8,1601.96,7,2024-09-28,0.05,5
0.8500000000000001,1625.0,7,2024-09-28,0.05,5
0.9000000000000001,1647.8,7,2024-09-28,0.05,5
0.9500000000000001,1684.0,7,2024-09-28,0.05,5
0.975,1699.0,7,2024-09-28,0.05,5
0.99,1709.4,7,2024-09-28,0.05,5
0.01,5.282652772251473,8,2024-10-05,0.05,5
0.025,6.837370664896023,8,2024-10-05,0.05,5
0.05,10.511514212012502,8,2024-10-05,0.05,5
0.1,40.90461723757799,8,2024-10-05,0.05,5
0.15000000000000002,85.58000000000001,8,2024-10-05,0.05,5
0.2,105.33999999999999,8,2024-10-05,0.05,5
0.25,139.5,8,2024-10-05,0.05,5
0.3,151.98000000000002,8,2024-10-05,0.05,5
0.35000000000000003,169.9,8,2024-10-05,0.05,5
0.4,232.29999999999998,8,2024-10-05,0.05,5
0.45,296.52000000000004,8,2024-10-05,0.05,5
