k_perc,week,wis_adaptive_ensemble2,wis_original_ensemble2,wis_original_ensembleA,wis_original_ensembleB,wis_original_ensembleC,wis_original_ensembleD,wis_original_ensembleE,wis_original_ensembleF,wis_rel_original2,wis_rel_originalA,wis_rel_originalB,wis_rel_originalC,wis_rel_originalD,wis_rel_originalE,wis_rel_originalF
50,2023-11-11,2347.356854159931,2414.5660413037785,2403.9390504030757,2550.1659599103714,2697.2688392174546,2377.2691283354516,3054.3793012474252,2389.601860391521,0.972165107106552,0.9764627159604328,0.9204721932067635,0.8702717430424763,0.987417379959641,0.7685217265587341,0.9823213201613978
50,2023-11-18,2381.953704764712,2476.6204708879254,2458.5301616806987,2628.5379498630023,2758.8446875248205,2447.770048320282,3129.1293772179542,2456.687555220314,0.9617758282966653,0.96885274864245,0.9061895815081755,0.8633881115293055,0.9731117130055844,0.7612193097884814,0.9695794240106775
50,2023-11-25,2430.334023012469,2526.0605780507794,2495.965961605348,2702.8465736291323,2800.3210787345924,2512.7893013669864,3182.7317578823136,2516.4502002411086,0.962104410373176,0.9737047942149555,0.8991757233742059,0.8678769164965494,0.967185757154545,0.7636000165560715,0.9657787079512289
50,2023-12-02,2498.480180200848,2556.4651573936967,2507.8187619253445,2769.446674924882,2811.304013818097,2567.2995671283643,3203.436446015771,2563.063722741719,0.9773182994396981,0.9962762134703358,0.9021586163122698,0.8887264301264964,0.9731938618271595,0.7799374897255407,0.9748022095713695
50,2023-12-09,2560.2357592444414,2566.262435692873,2493.2387693647156,2822.8125686554304,2789.8200365729735,2609.8362299708024,3188.3291055260133,2598.091265005397,0.9976515743812442,1.0268714696333705,0.9069804306787325,0.9177064203716329,0.9809947957052785,0.8030023484109716,0.9854294934628184
50,2023-12-16,2608.4992958211824,2553.2080174645625,2448.7185969003754,2865.2526002999584,2729.3799399803747,2642.2948584874825,3125.2165915819924,2618.763495688321,1.021655610501931,1.0652507393552937,0.9103906913994609,0.9557113165563672,0.9872097686002971,0.834661924823826,0.99608051666978
50,2023-12-23,2649.3982497107895,2526.1590500712823,2382.723138113509,2887.1908484736855,2640.3427956081914,2665.5451264443595,3023.815225687863,2640.517930419261,1.048785209955814,1.111920309721094,0.9176387668003987,1.0034296509217138,0.9939423735230066,0.8761772965502876,1.0033630975155388
50,2023-12-30,2653.4839909379166,2485.3414186921905,2301.992947305369,2834.2685032554796,2551.0713791057015,2637.8359562916,2918.352179576619,2657.172158374281,1.0676537118727953,1.1526898872752807,0.9362147544913577,1.040144941717827,1.0059321485132515,0.9092404986305908,0.998611995303074
50,2024-01-06,2460.1218051739256,2357.0163872784087,2197.164058777527,2532.347609061791,2464.2009505776364,2418.5220684400433,2822.9522228271753,2530.846359267317,1.0437440394780497,1.1196805242402814,0.9714787165753187,0.9983446376795064,1.0172004784561317,0.8714712864357738,0.9720549792228927
50,2024-01-13,2352.82890956428,2268.196087080175,2138.5865583956843,2295.458214635293,2380.676716094007,2269.160646226042,2728.1190852230193,2452.236980718326,1.0373128332978705,1.1001794153842035,1.0249931340780698,0.9883025669375985,1.0368718995181725,0.8624362925755273,0.9594622901719202
