k_perc,week,wis_adaptive_ensemble2,wis_original_ensemble2,wis_original_ensembleA,wis_original_ensembleB,wis_original_ensembleC,wis_original_ensembleD,wis_original_ensembleE,wis_original_ensembleF,wis_rel_original2,wis_rel_originalA,wis_rel_originalB,wis_rel_originalC,wis_rel_originalD,wis_rel_originalE,wis_rel_originalF
25,2025-01-18,11410.407165138971,11078.650022411312,11067.063594797743,13352.672348196766,10392.159148865587,12303.925181227092,9700.579595113388,11166.208335969428,1.0299456289400368,1.0310239086818498,0.8545410886742765,1.0979823347282491,0.9273794335606478,1.176260351586301,1.0218694494874248
25,2025-02-01,11275.588434714102,10855.354372649348,10896.275337892454,12783.388365912646,10340.011990655059,11862.414806500763,9792.581652169682,10904.763633865025,1.0387121458810737,1.0348112621110597,0.8820500568363279,1.0904811759313804,0.950530614435682,1.15144186030002,1.0340057623713614
25,2025-02-08,9765.483096031421,9802.761959055539,9938.207602617511,11317.58856640009,9471.835217403992,10511.74259961238,9022.140134914132,9723.130944784363,0.9961971061645866,0.9826201551132221,0.8628589949826773,1.0310022157150567,0.9290070607694981,1.0823909793022033,1.0043558141392486
25,2025-02-15,7897.023728434888,8287.017379645888,8506.184440124676,9324.757096561785,8143.849818039998,8642.00542025876,7812.779943438064,8027.612741033644,0.9529392019656094,0.9283861388172697,0.8468878756473636,0.9696917188897136,0.9137952760273129,1.0107828181014595,0.9837325221318609
25,2025-02-22,6495.134144217728,6958.820070080151,7277.323117837765,7567.099614244405,7016.551158597095,7004.7267543428725,6774.438322638983,6581.726593332284,0.9333671626521762,0.8925169377593282,0.8583386601639557,0.925687563221071,0.9272501800574589,0.9587708729315803,0.9868435055928516
25,2025-03-01,5376.678365144681,5834.600642994391,6203.01815071056,6107.069992013706,6022.718861096772,5673.288405413351,5865.6050058761775,5393.429126399399,0.921516088954685,0.8667842386578829,0.8804022832841008,0.8927327489707126,0.9477181452672757,0.9166451473903053,0.9968942279833201
25,2025-03-08,4304.002000884046,4749.871828774115,5157.402931939308,4796.002517372504,5038.653066596286,4485.685931593389,4924.598977465673,4315.943582589276,0.906130134882999,0.8345289397944398,0.8974144582480325,0.8541969339817015,0.9594969568801697,0.8739802003327787,0.9972331469407053
25,2025-03-15,3319.7144961470763,3783.499334387025,4174.283795776,3673.7069236168036,4108.199642467749,3498.013193592242,4022.1967757998195,3407.7583206590807,0.8774190776182368,0.7952776233150053,0.9036416255216085,0.8080703921567359,0.9490285806320633,0.8253486045537756,0.9741637122626183
25,2025-03-22,2485.2413803708773,2975.5022530880306,3322.534446056862,2798.5308553068858,3273.1580759318067,2713.2574525920677,3211.0475236069656,2662.2345938373282,0.8352342458459403,0.747995670389611,0.8880521633906898,0.7592793634518784,0.9159622423580339,0.7739659292177679,0.9335170484689203
25,2025-03-29,1867.232312910571,2329.8807442587067,2629.3982686929216,2144.144435817883,2595.569922918195,2096.6966443880888,2557.755724322051,2070.5534688093708,0.801428278040327,0.7101367393227863,0.8708519266325994,0.7193920288655697,0.8905591173183348,0.7300276156768225,0.9018034747898998
