k_perc,week,mae_adaptive_ensemble2,mae_original_ensemble2,mae_original_ensembleA,mae_original_ensembleB,mae_original_ensembleC,mae_original_ensembleD,mae_original_ensembleE,mae_original_ensembleF,mae_rel_original2,mae_rel_originalA,mae_rel_originalB,mae_rel_originalC,mae_rel_originalD,mae_rel_originalE,mae_rel_originalF
25,2025-02-22,0.6959134944369051,0.7522252329258791,0.772055291849648,0.7733805036230301,0.7511667252966461,0.7427468906485312,0.7434332693023438,0.72087811898868,0.9251397905519042,0.901377792217023,0.8998332530711365,0.9264434525665115,0.936945685264689,0.9360806452608283,0.9653691464698667
25,2025-03-01,0.6978770655017058,0.7564162908154487,0.7778834892426676,0.7625105566403465,0.7641220128181679,0.7374059119542683,0.7642478825323736,0.7218852513476256,0.922609777149782,0.8971485770717996,0.9152359392590989,0.9133057990671629,0.9463947253313939,0.9131553798870272,0.9667423793447768
25,2025-03-08,0.6921523596919473,0.7585752114871424,0.785238940061543,0.7496485407026299,0.7768663349000531,0.7260940709488071,0.7833299153909918,0.7143515016901305,0.9124373552030828,0.8814544521158106,0.923302483912271,0.890954246049284,0.9532543886324437,0.8836026125039103,0.9689240633698385
25,2025-03-15,0.6811397613300242,0.7654244192781567,0.787042324578751,0.7481588653286044,0.785213095701312,0.725917572778371,0.7978156407571872,0.7177470864594564,0.8898850679109267,0.8654423530457411,0.9104212927168293,0.8674584836383366,0.9383155703519277,0.8537558384836517,0.9489969018056055
25,2025-03-22,0.680740558092296,0.7659473950773924,0.7755334440007642,0.7519348618786807,0.7787735422170055,0.7281174933290738,0.7965498621789494,0.720659183590717,0.8887562807410724,0.8777707310474483,0.9053185223936706,0.8741187536422591,0.9349322936602408,0.8546113563187886,0.9446081776138276
25,2025-03-29,0.6841775293549841,0.758162390961543,0.7560356936916095,0.7514555660496022,0.7614469052322955,0.7268537990751833,0.7837047300536606,0.7203488646820198,0.9024155477921725,0.9049540055632126,0.9104697074129102,0.8985229628666771,0.9412863085059215,0.8730042107926772,0.9497863644957606
25,2025-04-05,0.6887815972291169,0.7465301012223297,0.738003334416762,0.7516305114499549,0.7459389690646937,0.7273031951615215,0.7712451813918738,0.7224534711922334,0.9226441051758552,0.9333041804932432,0.9163832318360821,0.9233752703559054,0.9470350217231623,0.8930773427797188,0.9533923286332209
25,2025-04-12,0.6983255216614218,0.7432364872923234,0.7321291935029901,0.7501434990973629,0.7408919208845499,0.7302482924958592,0.7686071498457429,0.728981716949789,0.9395737878874647,0.953828269461802,0.9309225801486076,0.9425470867973453,0.9562850455626113,0.9085597522760147,0.9579465512295163
25,2025-04-19,0.7123900777997388,0.7492633615198355,0.7425622155775259,0.7505017554662894,0.7501495230550002,0.7338550349769095,0.7776536147233204,0.7386309241676816,0.9507872857344827,0.9593675288819796,0.9492184030364171,0.9496641081614168,0.9707504123374365,0.9160763408181398,0.9644736694479561
50,2024-11-30,0.5874083291997366,0.6690989165854384,0.7272634103327236,0.7045800169953,0.7062376490464325,0.6662943057879696,0.6818523305007043,0.6259634430815234,0.8779095506497199,0.8076967998857483,0.8336999560458085,0.8317431533037921,0.8816049065661139,0.861489068708448,0.9384067643120088
50,2024-12-07,0.5904648228348661,0.6612795553803182,0.7052115011948997,0.7038066324969583,0.6789909974929058,0.6626501460223979,0.6503059515778812,0.619253472967091,0.892912563273297,0.8372875681045919,0.8389588781509785,0.8696209891074961,0.8910657099816108,0.9079800383222413,0.9535107167113864
50,2024-12-14,0.5920997172036762,0.6547704823563355,0.6856191321149804,0.7075767826075864,0.6527206805202201,0.6627483170186173,0.6162641380035772,0.6150347393775207,0.9042859034709004,0.8635985920888498,0.83679924462989,0.907125719889511,0.893400559457088,0.9607888577158116,0.9627093874452406
50,2024-12-21,0.6005565690922277,0.6525644633518154,0.6749293563933939,0.7191938736501466,0.63457779273877,0.6694409462441038,0.5897421867034424,0.6159743048337797,0.9203022886161227,0.8898065603508631,0.835041274815377,0.9463876233365961,0.8971016375105949,1.0183374746331713,0.9749701641439208
50,2024-12-28,0.6164339453804968,0.6669782227938256,0.6879027322896547,0.7326391489213943,0.6398021236852431,0.6861036383254295,0.5864341026678792,0.635160096679871,0.9242189989328139,0.8961062610243208,0.8413882144955303,0.9634759288228893,0.8984560217243924,1.0511563747335608,0.9705174311212872
50,2025-01-04,0.6226953851143125,0.6899036686623494,0.7129366969153952,0.7427515145915803,0.6679473026422131,0.698665911569926,0.6182753647372671,0.6515365723490321,0.9025830900735075,0.8734231072807412,0.8383629960777885,0.9322522639901432,0.8912634419433674,1.0071489511456173,0.9557335866339225
50,2025-01-11,0.6328347444120586,0.7059733659965347,0.7311741342377278,0.7496664062796435,0.6864209225012847,0.7081786036802561,0.6376574659222835,0.6648951706373089,0.8964003103980623,0.865504829532583,0.8441551323509567,0.9219339382984413,0.8936089584228453,0.9924368147979739,0.9517812316270547
50,2025-01-18,0.6587841436006262,0.7248656387025295,0.7491291998158791,0.7624710282988505,0.7058231680025647,0.7251809231525758,0.6590337841168288,0.6881249499554626,0.9088362151912931,0.8793999002609191,0.8640120334413752,0.9333557942918536,0.908441083552911,0.9996212022475645,0.9573612229047422
