state,k_perc,week,wis_adaptive_ensemble2,wis_original_ensemble2
13,50,2024-02-03,64.29187233502475,48.83414676691729
13,50,2024-02-10,56.50637939543332,45.563937272554575
13,50,2024-02-17,46.606598872165414,41.700317950498906
13,50,2024-02-24,36.43316820053349,37.34655552758252
13,50,2024-03-02,29.380260079849766,32.646549522334034
13,50,2024-03-09,25.469554476856665,28.39208220875721
13,50,2024-03-16,21.859458646901746,24.256744247345097
13,50,2024-03-23,18.171878230647074,20.275909232018464
13,50,2024-03-30,15.03825502312374,17.000895251327798
13,50,2024-04-06,12.332888690758717,14.290132282870442
13,50,2024-04-13,10.302912901747872,12.121520885648316
13,50,2024-04-20,8.842526246907786,10.390937308401856
13,75,2023-11-04,94.88365925849719,88.71132097256444
13,75,2023-11-11,98.92257291634839,91.6125131883595
13,75,2023-11-18,97.0655409792295,93.8357334598358
13,75,2023-11-25,99.17618919610112,96.21532972453396
13,75,2023-12-02,103.41423084268813,98.62368373254975
13,75,2023-12-09,108.0886276190445,100.21732381785702
13,75,2023-12-16,116.39237255830463,101.68166941781193
13,75,2023-12-23,114.9074089755386,100.3376281823599
13,75,2023-12-30,105.14776834357501,92.26738265856454
13,75,2024-01-06,79.15351471275855,69.76210196446722
13,75,2024-01-13,68.46437448963833,60.792540441807546
13,75,2024-01-20,65.112610035366,55.005919413011796
13,75,2024-01-27,63.71550923322036,51.897074123339884
13,75,2024-02-03,61.11333375179268,48.83414676691729
13,75,2024-02-10,55.907635760395856,45.563937272554575
13,75,2024-02-17,49.05362783478785,41.700317950498906
13,75,2024-02-24,41.72369502185354,37.34655552758252
13,75,2024-03-02,35.004622804632525,32.646549522334034
13,75,2024-03-09,30.828356989484337,28.39208220875721
13,75,2024-03-16,26.42542789886129,24.256744247345097
13,75,2024-03-23,21.902661013982346,20.275909232018464
13,75,2024-03-30,18.21519737354132,17.000895251327798
13,75,2024-04-06,15.094237098232824,14.290132282870442
13,75,2024-04-13,12.618786201507394,12.121520885648316
13,75,2024-04-20,10.78033552528869,10.390937308401856
12,5,2023-11-04,220.03738607281642,209.32096962842755
12,5,2023-11-11,222.0137215185813,212.038339055949
12,5,2023-11-18,206.82394307241552,214.5015262215377
12,5,2023-11-25,208.49683032986624,213.97719600450017
12,5,2023-12-02,199.64553831989383,211.81889472742276
12,5,2023-12-09,212.1054345245364,207.26215655669662
12,5,2023-12-16,198.1482793773455,200.22267711783746
12,5,2023-12-23,191.42808835516269,190.90991216827464
12,5,2023-12-30,183.69843961134225,180.16897753166484
12,5,2024-01-06,192.98025958564682,167.8999394046392
12,5,2024-01-13,182.15479527336518,156.25119193469237
12,5,2024-01-20,141.9441244907238,148.58603751344222
12,5,2024-01-27,114.49040648059145,142.6137274789592
12,5,2024-02-03,99.29150644474844,137.46251704541226
12,5,2024-02-10,87.26951032964237,132.49595150777188
12,5,2024-02-17,85.3673972374225,126.62467577581042
12,5,2024-02-24,88.0977108237224,120.86408557068788
12,5,2024-03-02,85.3113505617819,114.81943099393419
12,5,2024-03-09,87.8296378930976,109.84824075838537
12,5,2024-03-16,87.11284714472424,104.63814586054443
12,5,2024-03-23,86.13837603288377,98.82082616280955
12,5,2024-03-30,87.14759954927445,96.56605213203139
12,5,2024-04-06,85.62205154069825,93.65509924983701
12,5,2024-04-13,93.92673093077892,97.46166988216999
12,5,2024-04-20,72.43989390169251,91.73423593819261
12,15,2023-11-04,223.3036748656417,209.32096962842755
12,15,2023-11-11,222.3000512165679,212.038339055949
12,15,2023-11-18,217.30819735751345,214.5015262215377
12,15,2023-11-25,217.93131269066626,213.97719600450017
12,15,2023-12-02,212.45221534223765,211.81889472742276
12,15,2023-12-09,209.48327624087923,207.26215655669662
12,15,2023-12-16,202.78776261964057,200.22267711783746
12,15,2023-12-23,197.43150646149553,190.90991216827464
12,15,2023-12-30,194.09148430878466,180.16897753166484
12,15,2024-01-06,191.86054407118533,167.8999394046392
12,15,2024-01-13,182.180436782027,156.25119193469237
12,15,2024-01-20,144.36353572160397,148.58603751344222
12,15,2024-01-27,117.00895994763242,142.6137274789592
12,15,2024-02-03,104.82739476002685,137.46251704541226
12,15,2024-02-10,92.09320586541713,132.49595150777188
12,15,2024-02-17,89.4677487614481,126.62467577581042
12,15,2024-02-24,85.78747803482091,120.86408557068788
12,15,2024-03-02,83.12664482334063,114.81943099393419
12,15,2024-03-09,81.25464554038233,109.84824075838537
12,15,2024-03-16,79.29572280515832,104.63814586054443
12,15,2024-03-23,76.56945848892387,98.82082616280955
12,15,2024-03-30,76.65134514421315,96.56605213203139
12,15,2024-04-06,71.71848201287837,93.65509924983701
12,15,2024-04-13,76.3416254322764,97.46166988216999
12,15,2024-04-20,59.16775230459323,91.73423593819261
12,25,2023-11-04,210.10886224757982,209.32096962842755
12,25,2023-11-11,208.0179549074111,212.038339055949
12,25,2023-11-18,209.76056384958267,214.5015262215377
12,25,2023-11-25,211.13064822650756,213.97719600450017
12,25,2023-12-02,207.55966064197094,211.81889472742276
12,25,2023-12-09,208.87317649684036,207.26215655669662
12,25,2023-12-16,206.79100750085271,200.22267711783746
12,25,2023-12-23,203.54572648843572,190.90991216827464
12,25,2023-12-30,202.38564546243384,180.16897753166484
12,25,2024-01-06,199.5698908856894,167.8999394046392
12,25,2024-01-13,185.62258554242115,156.25119193469237
12,25,2024-01-20,154.53189156865415,148.58603751344222
12,25,2024-01-27,129.9186172558861,142.6137274789592
12,25,2024-02-03,115.86453057270963,137.46251704541226
12,25,2024-02-10,102.14302762169137,132.49595150777188
12,25,2024-02-17,96.74467508283414,126.62467577581042
12,25,2024-02-24,89.76126617957998,120.86408557068788
12,25,2024-03-02,84.28607930577823,114.81943099393419
12,25,2024-03-09,78.0956582770768,109.84824075838537
12,25,2024-03-16,73.9250129887992,104.63814586054443
12,25,2024-03-23,69.80217498613221,98.82082616280955
12,25,2024-03-30,69.3251778729745,96.56605213203139
12,25,2024-04-06,67.2170710011269,93.65509924983701
12,25,2024-04-13,71.68632061269741,97.46166988216999
12,25,2024-04-20,55.17080657834926,91.73423593819261
12,50,2023-11-04,198.38381105977086,209.32096962842755
12,50,2023-11-11,195.82253025182885,212.038339055949
12,50,2023-11-18,197.74210754119295,214.5015262215377
12,50,2023-11-25,199.09801429240682,213.97719600450017
12,50,2023-12-02,198.7249446008534,211.81889472742276
12,50,2023-12-09,197.49692558648442,207.26215655669662
12,50,2023-12-16,195.45285966620108,200.22267711783746
12,50,2023-12-23,191.47060075161394,190.90991216827464
12,50,2023-12-30,184.82873651541883,180.16897753166484
12,50,2024-01-06,178.10482261583314,167.8999394046392
12,50,2024-01-13,167.8603548272376,156.25119193469237
12,50,2024-01-20,151.0580925047026,148.58603751344222
12,50,2024-01-27,136.20483322695782,142.6137274789592
12,50,2024-02-03,127.91132444965274,137.46251704541226
12,50,2024-02-10,116.80768510670197,132.49595150777188
12,50,2024-02-17,109.43598094299053,126.62467577581042
12,50,2024-02-24,101.42998658891746,120.86408557068788
12,50,2024-03-02,95.1920475091583,114.81943099393419
12,50,2024-03-09,89.30104291285014,109.84824075838537
12,50,2024-03-16,83.13241707657686,104.63814586054443
12,50,2024-03-23,76.94027523041454,98.82082616280955
12,50,2024-03-30,73.88284618027504,96.56605213203139
12,50,2024-04-06,70.39411235944443,93.65509924983701
12,50,2024-04-13,73.42735840822108,97.46166988216999
12,50,2024-04-20,59.11264335074505,91.73423593819261
12,75,2023-11-04,200.0999675367682,209.32096962842755
12,75,2023-11-11,201.42038834495347,212.038339055949
12,75,2023-11-18,204.54911251341892,214.5015262215377
12,75,2023-11-25,205.21605731950956,213.97719600450017
12,75,2023-12-02,203.80858709287497,211.81889472742276
12,75,2023-12-09,200.50150144858407,207.26215655669662
12,75,2023-12-16,196.40570015225097,200.22267711783746
12,75,2023-12-23,190.34143070812078,190.90991216827464
12,75,2023-12-30,182.67981021790624,180.16897753166484
12,75,2024-01-06,170.91778941671777,167.8999394046392
12,75,2024-01-13,157.791347568139,156.25119193469237
12,75,2024-01-20,149.38641948689033,148.58603751344222
12,75,2024-01-27,141.86311339870645,142.6137274789592
12,75,2024-02-03,133.73759906884993,137.46251704541226
12,75,2024-02-10,124.14650030063275,132.49595150777188
12,75,2024-02-17,117.52373631744649,126.62467577581042
12,75,2024-02-24,109.62691680411389,120.86408557068788
12,75,2024-03-02,102.86238797454921,114.81943099393419
12,75,2024-03-09,96.77079296697075,109.84824075838537
12,75,2024-03-16,90.57650125906109,104.63814586054443
12,75,2024-03-23,84.2085218900019,98.82082616280955
12,75,2024-03-30,81.61884729820395,96.56605213203139
12,75,2024-04-06,77.4598433960906,93.65509924983701
12,75,2024-04-13,80.1962424988981,97.46166988216999
12,75,2024-04-20,64.6248046244641,91.73423593819261
10,5,2023-11-04,8.05940308478272,11.24090206049816
10,5,2023-11-11,7.881483496963212,11.361700341200732
10,5,2023-11-18,7.862579411224673,11.354122857022809
10,5,2023-11-25,8.386631900239909,11.222658229489815
10,5,2023-12-02,8.245950904176194,10.923758962743955
10,5,2023-12-09,8.512039485228485,10.534714400385523
10,5,2023-12-16,8.809443729449406,10.17624003976251
10,5,2023-12-23,9.530948841703593,9.839875477048531
10,5,2023-12-30,9.551861975506403,9.579356562502761
10,5,2024-01-06,10.313475710280112,9.143692881083439
10,5,2024-01-13,10.702208961303908,8.845305131284128
10,5,2024-01-20,9.864251893360345,8.681544813906564
10,5,2024-01-27,8.096262545911646,8.507241808149816
10,5,2024-02-03,6.8243620760980255,8.340056637062466
10,5,2024-02-10,6.2482556698035925,8.179592541368487
10,5,2024-02-17,5.704436523528559,7.998302160119628
10,5,2024-02-24,5.432821035404832,7.440967575720191
10,5,2024-03-02,5.493229567414474,7.184487616152682
10,5,2024-03-09,5.055102345727188,6.428806187112755
10,5,2024-03-16,4.721827789701891,5.813762435817529
10,5,2024-03-23,4.569213408937374,5.531893750997221
10,5,2024-03-30,4.671318768748569,5.25079870601606
10,5,2024-04-06,4.593481940365668,4.816124154903382
10,5,2024-04-13,3.0823722572175147,3.124942190386545
10,5,2024-04-20,3.3622606861475948,2.892948386516836
10,15,2023-11-04,8.228268294459754,11.24090206049816
10,15,2023-11-11,8.169806485607126,11.361700341200732
10,15,2023-11-18,8.065410106513422,11.354122857022809
10,15,2023-11-25,8.266508057087103,11.222658229489815
10,15,2023-12-02,8.512873551457696,10.923758962743955
10,15,2023-12-09,8.591689792974586,10.534714400385523
10,15,2023-12-16,8.333231233195777,10.17624003976251
10,15,2023-12-23,8.096774749724137,9.839875477048531
10,15,2023-12-30,8.47344792389076,9.579356562502761
10,15,2024-01-06,8.449408293740861,9.143692881083439
10,15,2024-01-13,8.741904994900976,8.845305131284128
10,15,2024-01-20,8.6859354636691,8.681544813906564
10,15,2024-01-27,8.189761481741886,8.507241808149816
10,15,2024-02-03,7.305176356000526,8.340056637062466
10,15,2024-02-10,6.7905724931674545,8.179592541368487
10,15,2024-02-17,6.426844638200445,7.998302160119628
10,15,2024-02-24,6.082139645298897,7.440967575720191
10,15,2024-03-02,5.875032327464135,7.184487616152682
10,15,2024-03-09,5.368547862305216,6.428806187112755
10,15,2024-03-16,4.953178735868632,5.813762435817529
10,15,2024-03-23,4.931768136021719,5.531893750997221
10,15,2024-03-30,5.019984151519207,5.25079870601606
10,15,2024-04-06,4.980788299971154,4.816124154903382
10,15,2024-04-13,3.164359690923223,3.124942190386545
10,15,2024-04-20,3.6334563469219634,2.892948386516836
10,25,2023-11-04,8.160428804134172,11.24090206049816
10,25,2023-11-11,8.227852221147845,11.361700341200732
10,25,2023-11-18,8.325857933276852,11.354122857022809
10,25,2023-11-25,8.48369289514168,11.222658229489815
10,25,2023-12-02,8.56618494584905,10.923758962743955
10,25,2023-12-09,8.683598264547502,10.534714400385523
10,25,2023-12-16,8.447120697980354,10.17624003976251
10,25,2023-12-23,8.043832585638977,9.839875477048531
10,25,2023-12-30,8.06715622431545,9.579356562502761
10,25,2024-01-06,7.763660434603576,9.143692881083439
10,25,2024-01-13,8.003954758847561,8.845305131284128
10,25,2024-01-20,7.869653057740952,8.681544813906564
10,25,2024-01-27,7.542322432345947,8.507241808149816
10,25,2024-02-03,7.094621010872214,8.340056637062466
10,25,2024-02-10,6.610496248202267,8.179592541368487
10,25,2024-02-17,6.515120049529711,7.998302160119628
10,25,2024-02-24,6.243405415643565,7.440967575720191
10,25,2024-03-02,6.256602447324331,7.184487616152682
10,25,2024-03-09,5.666329824864488,6.428806187112755
10,25,2024-03-16,5.285735540698912,5.813762435817529
10,25,2024-03-23,5.218394974499731,5.531893750997221
10,25,2024-03-30,5.2660418394731865,5.25079870601606
10,25,2024-04-06,5.14762384227776,4.816124154903382
10,25,2024-04-13,3.504500639559364,3.124942190386545
10,25,2024-04-20,3.8786227794751778,2.892948386516836
10,50,2023-11-04,8.838074157288043,11.24090206049816
10,50,2023-11-11,9.018180443180086,11.361700341200732
10,50,2023-11-18,9.204623581590228,11.354122857022809
10,50,2023-11-25,9.30413129819078,11.222658229489815
10,50,2023-12-02,9.37531046885065,10.923758962743955
10,50,2023-12-09,9.425626815433349,10.534714400385523
10,50,2023-12-16,9.29641142782444,10.17624003976251
10,50,2023-12-23,9.099590749708728,9.839875477048531
10,50,2023-12-30,8.975003831173714,9.579356562502761
10,50,2024-01-06,8.38646050727868,9.143692881083439
10,50,2024-01-13,8.080682004254717,8.845305131284128
10,50,2024-01-20,7.959504520216906,8.681544813906564
10,50,2024-01-27,7.864481742147262,8.507241808149816
10,50,2024-02-03,7.78145399835608,8.340056637062466
10,50,2024-02-10,7.7141855495335285,8.179592541368487
10,50,2024-02-17,7.6834497311892225,7.998302160119628
10,50,2024-02-24,7.241497488889498,7.440967575720191
10,50,2024-03-02,7.10942030778163,7.184487616152682
10,50,2024-03-09,6.428996666492552,6.428806187112755
10,50,2024-03-16,5.914077633999331,5.813762435817529
10,50,2024-03-23,5.779264001052009,5.531893750997221
10,50,2024-03-30,5.684746992246651,5.25079870601606
10,50,2024-04-06,5.5243233041938895,4.816124154903382
10,50,2024-04-13,3.78529101547739,3.124942190386545
10,50,2024-04-20,4.140218497170854,2.892948386516836
10,75,2023-11-04,9.896069766425354,11.24090206049816
10,75,2023-11-11,10.142983401060555,11.361700341200732
10,75,2023-11-18,10.342244515206856,11.354122857022809
10,75,2023-11-25,10.467960683030329,11.222658229489815
10,75,2023-12-02,10.460739416230197,10.923758962743955
10,75,2023-12-09,10.365892278113066,10.534714400385523
10,75,2023-12-16,10.197185525346619,10.17624003976251
10,75,2023-12-23,10.001421443174676,9.839875477048531
10,75,2023-12-30,9.748631443257334,9.579356562502761
10,75,2024-01-06,9.260082744160469,9.143692881083439
10,75,2024-01-13,8.956640393385744,8.845305131284128
10,75,2024-01-20,8.79260661591895,8.681544813906564
10,75,2024-01-27,8.60883316779568,8.507241808149816
10,75,2024-02-03,8.434465809523411,8.340056637062466
10,75,2024-02-10,8.251968198063027,8.179592541368487
10,75,2024-02-17,8.106292901594337,7.998302160119628
10,75,2024-02-24,7.64293930620635,7.440967575720191
10,75,2024-03-02,7.4537012480533695,7.184487616152682
10,75,2024-03-09,6.722932833700561,6.428806187112755
10,75,2024-03-16,6.171540161674682,5.813762435817529
10,75,2024-03-23,6.006571906586763,5.531893750997221
10,75,2024-03-30,5.914731003436665,5.25079870601606
10,75,2024-04-06,5.706391070055787,4.816124154903382
10,75,2024-04-13,3.8856323658729286,3.124942190386545
10,75,2024-04-20,4.2557516088972935,2.892948386516836
11,5,2023-11-04,10.608157812864313,11.725312902108751
11,5,2023-11-11,9.93752024633048,11.984359627048743
11,5,2023-11-18,10.118327494419484,12.211293510568645
11,5,2023-11-25,10.56286111636668,12.472950684580839
11,5,2023-12-02,10.409765270662117,12.740303013272849
11,5,2023-12-09,10.4162146005605,13.036725412134203
11,5,2023-12-16,10.842499515403093,13.394947470786542
11,5,2023-12-23,11.293551120025562,13.785000883305184
11,5,2023-12-30,10.685545801703798,13.651011724632362
11,5,2024-01-06,9.943068029585344,12.862857554222582
11,5,2024-01-13,8.96311511934738,11.879213441566687
11,5,2024-01-20,9.257536549398719,11.62641100229272
11,5,2024-01-27,9.894018115798085,11.742851629369229
11,5,2024-02-03,10.627756249414881,12.072490417256573
11,5,2024-02-10,11.511239395515052,12.421182719287087
11,5,2024-02-17,12.97829734169774,13.086954600199277
11,5,2024-02-24,13.79529941224831,13.486273069162646
11,5,2024-03-02,14.80062029996747,13.954254096286682
11,5,2024-03-09,15.833327304310473,14.725266735135515
11,5,2024-03-16,13.602158706504014,12.922051255819174
11,5,2024-03-23,14.599562015209546,13.722013368295732
11,5,2024-03-30,14.628359561614431,13.541523876222996
11,5,2024-04-06,15.11480581340819,13.448260100113632
11,5,2024-04-13,12.845910015440625,11.249505625021152
11,5,2024-04-20,11.586722635115926,9.42333279523438
11,15,2023-11-04,10.01237757382901,11.725312902108751
11,15,2023-11-11,9.961540037116794,11.984359627048743
11,15,2023-11-18,9.949195797435252,12.211293510568645
11,15,2023-11-25,10.390272538884888,12.472950684580839
11,15,2023-12-02,10.537384902249066,12.740303013272849
11,15,2023-12-09,10.482180181346006,13.036725412134203
11,15,2023-12-16,10.72341610224831,13.394947470786542
11,15,2023-12-23,10.997530680753513,13.785000883305184
11,15,2023-12-30,10.73177011516681,13.651011724632362
11,15,2024-01-06,9.877792734077252,12.862857554222582
11,15,2024-01-13,9.148121970451717,11.879213441566687
11,15,2024-01-20,9.215070906152903,11.62641100229272
11,15,2024-01-27,9.598878011509656,11.742851629369229
11,15,2024-02-03,10.246104603342577,12.072490417256573
11,15,2024-02-10,10.885669951234048,12.421182719287087
11,15,2024-02-17,11.963907985788154,13.086954600199277
11,15,2024-02-24,12.802874894300777,13.486273069162646
11,15,2024-03-02,13.634146699568984,13.954254096286682
11,15,2024-03-09,14.843374222483911,14.725266735135515
11,15,2024-03-16,12.838020922422027,12.922051255819174
11,15,2024-03-23,14.143826514336334,13.722013368295732
11,15,2024-03-30,14.252793968282283,13.541523876222996
11,15,2024-04-06,14.756355762379648,13.448260100113632
11,15,2024-04-13,12.6695013144926,11.249505625021152
11,15,2024-04-20,11.196905787278801,9.42333279523438
11,25,2023-11-04,10.074914796750916,11.725312902108751
11,25,2023-11-11,10.083938004363928,11.984359627048743
11,25,2023-11-18,10.148538116931253,12.211293510568645
11,25,2023-11-25,10.457207379557094,12.472950684580839
11,25,2023-12-02,10.745333679878645,12.740303013272849
11,25,2023-12-09,10.96676047092457,13.036725412134203
11,25,2023-12-16,11.072533092044162,13.394947470786542
11,25,2023-12-23,11.395424054426591,13.785000883305184
11,25,2023-12-30,11.111471321050553,13.651011724632362
11,25,2024-01-06,10.199338799443574,12.862857554222582
11,25,2024-01-13,9.398504244736491,11.879213441566687
11,25,2024-01-20,9.427433671402236,11.62641100229272
11,25,2024-01-27,9.753465896432147,11.742851629369229
11,25,2024-02-03,10.256199124683134,12.072490417256573
11,25,2024-02-10,10.808928059479392,12.421182719287087
11,25,2024-02-17,11.759003118608366,13.086954600199277
11,25,2024-02-24,12.556074592090587,13.486273069162646
11,25,2024-03-02,13.475492323336788,13.954254096286682
11,25,2024-03-09,14.693923730366665,14.725266735135515
11,25,2024-03-16,12.721776630287964,12.922051255819174
11,25,2024-03-23,14.030756023211444,13.722013368295732
11,25,2024-03-30,14.146370759102584,13.541523876222996
11,25,2024-04-06,14.733195445528336,13.448260100113632
11,25,2024-04-13,12.647397526293123,11.249505625021152
11,25,2024-04-20,11.39912819127834,9.42333279523438
11,50,2023-11-04,10.33543321005724,11.725312902108751
11,50,2023-11-11,10.587432744066922,11.984359627048743
11,50,2023-11-18,10.845329826509984,12.211293510568645
11,50,2023-11-25,11.200276721115744,12.472950684580839
11,50,2023-12-02,11.494797198907193,12.740303013272849
11,50,2023-12-09,11.821389376538342,13.036725412134203
11,50,2023-12-16,12.09468549920953,13.394947470786542
11,50,2023-12-23,12.30859761934811,13.785000883305184
11,50,2023-12-30,12.11017588174665,13.651011724632362
11,50,2024-01-06,11.200715177217948,12.862857554222582
11,50,2024-01-13,10.284717805041367,11.879213441566687
11,50,2024-01-20,10.141987482365026,11.62641100229272
11,50,2024-01-27,10.383322642508933,11.742851629369229
11,50,2024-02-03,10.816840133471883,12.072490417256573
11,50,2024-02-10,11.326033344011705,12.421182719287087
11,50,2024-02-17,12.202075926364383,13.086954600199277
11,50,2024-02-24,12.884875017500239,13.486273069162646
11,50,2024-03-02,13.654138082523126,13.954254096286682
11,50,2024-03-09,14.809209212713979,14.725266735135515
11,50,2024-03-16,12.90122796481621,12.922051255819174
11,50,2024-03-23,14.157801374705446,13.722013368295732
11,50,2024-03-30,14.437217476417816,13.541523876222996
11,50,2024-04-06,15.043675800369805,13.448260100113632
11,50,2024-04-13,12.999942961993423,11.249505625021152
11,50,2024-04-20,11.790147722543036,9.42333279523438
11,75,2023-11-04,11.066742868442313,11.725312902108751
11,75,2023-11-11,11.343112529105298,11.984359627048743
11,75,2023-11-18,11.686793315742914,12.211293510568645
11,75,2023-11-25,12.03567168599099,12.472950684580839
11,75,2023-12-02,12.319413233964404,12.740303013272849
11,75,2023-12-09,12.597542360391282,13.036725412134203
11,75,2023-12-16,12.9296854557425,13.394947470786542
11,75,2023-12-23,13.243761911925748,13.785000883305184
11,75,2023-12-30,13.0290722683968,13.651011724632362
11,75,2024-01-06,12.149185101218354,12.862857554222582
11,75,2024-01-13,11.158112264485915,11.879213441566687
11,75,2024-01-20,10.973672530743558,11.62641100229272
11,75,2024-01-27,11.188139508752927,11.742851629369229
11,75,2024-02-03,11.616047309258738,12.072490417256573
11,75,2024-02-10,12.11432770140019,12.421182719287087
11,75,2024-02-17,13.008543391857327,13.086954600199277
11,75,2024-02-24,13.641743031899429,13.486273069162646
11,75,2024-03-02,14.348587261512675,13.954254096286682
11,75,2024-03-09,15.419183007857649,14.725266735135515
11,75,2024-03-16,13.500477820072481,12.922051255819174
11,75,2024-03-23,14.705338457113886,13.722013368295732
11,75,2024-03-30,14.901360933069999,13.541523876222996
11,75,2024-04-06,15.440880512125906,13.448260100113632
11,75,2024-04-13,13.329961154221376,11.249505625021152
11,75,2024-04-20,12.071922978590397,9.42333279523438
09,5,2023-11-04,27.74558235968579,42.060600379585985
09,5,2023-11-11,29.88923299568928,42.58190092163867
09,5,2023-11-18,28.27192432855627,42.54361261906032
09,5,2023-11-25,28.9960201807672,42.33933964317289
09,5,2023-12-02,29.911728683841332,41.72506018582964
09,5,2023-12-09,31.564199131216828,40.853743293321976
09,5,2023-12-16,32.09104347729893,39.67166823267862
09,5,2023-12-23,33.98237274397681,38.50612589034989
09,5,2023-12-30,31.26838758319434,37.305596209122335
09,5,2024-01-06,34.4761615985384,36.75302017911771
09,5,2024-01-13,31.71342878664634,36.43384089428088
09,5,2024-01-20,29.543048458044126,36.46127454715906
09,5,2024-01-27,24.654756667356786,36.54161435489532
09,5,2024-02-03,22.844371082536245,37.2480212940677
09,5,2024-02-10,21.187080315930658,37.93865966531191
09,5,2024-02-17,21.584315351936464,38.79234595927963
09,5,2024-02-24,21.85976514047903,39.94671329224906
09,5,2024-03-02,21.21611677671824,39.06928699337956
09,5,2024-03-09,15.697597965001375,34.2695734506233
09,5,2024-03-16,12.756615293669086,30.91863207987384
09,5,2024-03-23,13.765135576438997,31.039943738838772
09,5,2024-03-30,15.56295664145766,32.05680986802032
09,5,2024-04-06,15.962380970818364,31.706172322394124
09,5,2024-04-13,12.999025132346308,29.2580172726424
09,5,2024-04-20,14.406664110911507,31.003478909922592
09,15,2023-11-04,31.60836626439529,42.060600379585985
09,15,2023-11-11,32.50680512333383,42.58190092163867
09,15,2023-11-18,30.316916231896688,42.54361261906032
09,15,2023-11-25,31.25670123461256,42.33933964317289
09,15,2023-12-02,32.74185424891089,41.72506018582964
09,15,2023-12-09,33.35336953443728,40.853743293321976
09,15,2023-12-16,33.13204491793607,39.67166823267862
09,15,2023-12-23,33.838793281669375,38.50612589034989
09,15,2023-12-30,32.11975804604937,37.305596209122335
09,15,2024-01-06,33.59972995505426,36.75302017911771
09,15,2024-01-13,31.33198361329686,36.43384089428088
09,15,2024-01-20,30.36086444620731,36.46127454715906
09,15,2024-01-27,27.345097561100033,36.54161435489532
09,15,2024-02-03,26.824051638799528,37.2480212940677
09,15,2024-02-10,25.484607241128458,37.93865966531191
09,15,2024-02-17,25.03860142615149,38.79234595927963
09,15,2024-02-24,25.518860864633066,39.94671329224906
09,15,2024-03-02,24.55106429286652,39.06928699337956
09,15,2024-03-09,18.945342380665544,34.2695734506233
09,15,2024-03-16,16.04295160075006,30.91863207987384
09,15,2024-03-23,16.758766292394892,31.039943738838772
09,15,2024-03-30,18.081351987385336,32.05680986802032
09,15,2024-04-06,18.309114484154904,31.706172322394124
09,15,2024-04-13,14.905549192743344,29.2580172726424
09,15,2024-04-20,15.810654815784222,31.003478909922592
09,25,2023-11-04,33.77132282073974,42.060600379585985
09,25,2023-11-11,35.01126265068428,42.58190092163867
09,25,2023-11-18,32.27376751425546,42.54361261906032
09,25,2023-11-25,33.70187746026449,42.33933964317289
09,25,2023-12-02,34.18957299875687,41.72506018582964
09,25,2023-12-09,34.395056320275884,40.853743293321976
09,25,2023-12-16,33.89800499217341,39.67166823267862
09,25,2023-12-23,33.767122205780005,38.50612589034989
09,25,2023-12-30,33.02909745460492,37.305596209122335
09,25,2024-01-06,33.08845250437833,36.75302017911771
09,25,2024-01-13,31.415954220414562,36.43384089428088
09,25,2024-01-20,30.26110477137673,36.46127454715906
09,25,2024-01-27,28.341822610113034,36.54161435489532
09,25,2024-02-03,27.560090630996118,37.2480212940677
09,25,2024-02-10,26.298277134171247,37.93865966531191
09,25,2024-02-17,26.25729251344086,38.79234595927963
09,25,2024-02-24,27.04248767645541,39.94671329224906
09,25,2024-03-02,25.996769316570035,39.06928699337956
09,25,2024-03-09,20.803513137304012,34.2695734506233
09,25,2024-03-16,18.254904530164147,30.91863207987384
09,25,2024-03-23,18.573625876277067,31.039943738838772
09,25,2024-03-30,20.112354977402546,32.05680986802032
09,25,2024-04-06,20.08872055814397,31.706172322394124
09,25,2024-04-13,16.758208273383097,29.2580172726424
09,25,2024-04-20,17.323162513004974,31.003478909922592
09,50,2023-11-04,35.762494323671746,42.060600379585985
09,50,2023-11-11,36.499104148251824,42.58190092163867
09,50,2023-11-18,34.94487117076591,42.54361261906032
09,50,2023-11-25,35.22704055229894,42.33933964317289
09,50,2023-12-02,35.52780398818017,41.72506018582964
09,50,2023-12-09,35.95196204853104,40.853743293321976
09,50,2023-12-16,35.34679242703332,39.67166823267862
09,50,2023-12-23,34.45613182095002,38.50612589034989
09,50,2023-12-30,33.518831729559494,37.305596209122335
09,50,2024-01-06,32.88010459070426,36.75302017911771
09,50,2024-01-13,31.9449516577542,36.43384089428088
09,50,2024-01-20,31.006792868045437,36.46127454715906
09,50,2024-01-27,30.284945289670024,36.54161435489532
09,50,2024-02-03,30.07349643345135,37.2480212940677
09,50,2024-02-10,29.80453874026183,37.93865966531191
09,50,2024-02-17,30.58421949313226,38.79234595927963
09,50,2024-02-24,31.782922381057702,39.94671329224906
09,50,2024-03-02,31.334835506108025,39.06928699337956
09,50,2024-03-09,26.110623541851385,34.2695734506233
09,50,2024-03-16,23.04456422128263,30.91863207987384
09,50,2024-03-23,23.494446607330396,31.039943738838772
09,50,2024-03-30,25.05016023693607,32.05680986802032
09,50,2024-04-06,24.763384002404237,31.706172322394124
09,50,2024-04-13,20.778776228991354,29.2580172726424
09,50,2024-04-20,21.05262911159483,31.003478909922592
09,75,2023-11-04,37.92704372460009,42.060600379585985
09,75,2023-11-11,37.7863838645325,42.58190092163867
09,75,2023-11-18,37.98928872325165,42.54361261906032
09,75,2023-11-25,38.413722681825625,42.33933964317289
09,75,2023-12-02,38.56559554926751,41.72506018582964
