state,k_perc,week,wis_adaptive_ensemble2,wis_original_ensemble2
23,25,2025-02-01,43.873023333857134,49.44097762913516
23,25,2025-02-08,45.702463327736645,50.39247749564822
23,25,2025-02-15,44.852513861151145,48.92841704415671
23,25,2025-02-22,38.77978582209526,43.23122371476015
23,25,2025-03-01,31.883416998251914,35.887022751866354
23,25,2025-03-08,26.572814992138138,29.881314937176594
23,25,2025-03-15,18.820897734604294,21.829998304962636
23,25,2025-03-22,15.44054454011569,18.180630227226892
23,25,2025-03-29,12.979579404511094,15.378165640332147
23,25,2025-04-05,11.29489395522722,13.339995833728906
23,25,2025-04-12,8.467236416854758,10.234763134931914
23,25,2025-04-19,5.579636183925957,7.171289601571952
23,25,2025-04-26,4.193611447621758,5.5987599392139735
23,50,2024-11-30,34.1381528738548,38.189439609635386
23,50,2024-12-07,35.412002683949595,39.23065894662349
23,50,2024-12-14,36.73867039030861,40.19491899191424
23,50,2024-12-21,37.981550451392806,40.96453141932401
23,50,2024-12-28,39.6871959952075,41.81136838880182
23,50,2025-01-04,41.46528812819322,43.074525169422095
23,50,2025-01-11,41.19831028019351,44.32996006277508
23,50,2025-01-18,41.614139671365436,45.78402665218054
23,50,2025-02-01,46.34280655166829,49.44097762913516
23,50,2025-02-08,47.98967946356454,50.39247749564822
23,50,2025-02-15,47.0843674472396,48.92841704415671
23,50,2025-02-22,41.4320931111073,43.23122371476015
23,50,2025-03-01,34.37733927267057,35.887022751866354
23,50,2025-03-08,28.806544483274124,29.881314937176594
23,50,2025-03-15,20.42512985339308,21.829998304962636
23,50,2025-03-22,16.79464540593722,18.180630227226892
23,50,2025-03-29,14.041250542457293,15.378165640332147
23,50,2025-04-05,12.204863122574476,13.339995833728906
23,50,2025-04-12,9.236418599998444,10.234763134931914
23,50,2025-04-19,6.2853424839473035,7.171289601571952
23,50,2025-04-26,4.8339199787254845,5.5987599392139735
23,75,2024-11-30,36.23310074088307,38.189439609635386
23,75,2024-12-07,37.41903975265038,39.23065894662349
23,75,2024-12-14,38.60676922974122,40.19491899191424
23,75,2024-12-21,39.63232822764211,40.96453141932401
23,75,2024-12-28,40.781435756041795,41.81136838880182
23,75,2025-01-04,42.232029433323746,43.074525169422095
23,75,2025-01-11,43.17678561162171,44.32996006277508
23,75,2025-01-18,44.28913085834133,45.78402665218054
23,75,2025-02-01,48.33798068791129,49.44097762913516
23,75,2025-02-08,49.56839214291128,50.39247749564822
23,75,2025-02-15,48.38866718897105,48.92841704415671
23,75,2025-02-22,42.44822645505951,43.23122371476015
23,75,2025-03-01,34.9867245136833,35.887022751866354
23,75,2025-03-08,29.142628853600286,29.881314937176594
23,75,2025-03-15,20.953037796265143,21.829998304962636
23,75,2025-03-22,17.373584579306044,18.180630227226892
23,75,2025-03-29,14.702939241470558,15.378165640332147
23,75,2025-04-05,12.811786047108999,13.339995833728906
23,75,2025-04-12,9.773618954915708,10.234763134931914
23,75,2025-04-19,6.765413514142613,7.171289601571952
23,75,2025-04-26,5.251555447387499,5.5987599392139735
38,5,2024-11-30,14.234567416281948,17.71141755850295
38,5,2024-12-07,14.805676243399319,18.060762552767343
38,5,2024-12-14,15.197686012946576,18.369465270435157
38,5,2024-12-21,18.778139682223888,18.688492019944917
38,5,2024-12-28,15.04795670113357,19.02494366519387
38,5,2025-01-04,14.702650444614294,19.644950888175273
38,5,2025-01-11,12.466773010725504,19.983238049695693
38,5,2025-01-18,13.922734131485075,20.6795378317037
38,5,2025-02-01,12.262726940857267,19.83259093621989
38,5,2025-02-08,10.664979655444586,17.69478045501392
38,5,2025-02-15,7.5633318076259926,13.61708109945238
38,5,2025-02-22,6.790840373255674,11.3855512602769
38,5,2025-03-01,6.3775007440418925,9.9863035586757
38,5,2025-03-08,6.45557322536103,9.118140578735636
38,5,2025-03-15,6.666009050385746,8.925353180819682
38,5,2025-03-22,5.981577921086889,7.926964657430021
38,5,2025-03-29,6.03635457972182,7.541820549349637
38,5,2025-04-05,5.164576140887267,6.491865458124229
38,5,2025-04-12,5.3918642842605,6.522425441761171
38,5,2025-04-19,5.817278617132277,6.759745921087618
38,5,2025-04-26,5.106489225417162,6.063364483727104
38,15,2024-11-30,14.016527899285045,17.71141755850295
38,15,2024-12-07,15.243742600228387,18.060762552767343
38,15,2024-12-14,16.02617515047035,18.369465270435157
38,15,2024-12-21,17.474621754406066,18.688492019944917
38,15,2024-12-28,16.980678738673753,19.02494366519387
38,15,2025-01-04,15.88320563595645,19.644950888175273
38,15,2025-01-11,14.122977317696794,19.983238049695693
38,15,2025-01-18,15.341281378042934,20.6795378317037
38,15,2025-02-01,13.952269966854917,19.83259093621989
38,15,2025-02-08,12.50047579278611,17.69478045501392
38,15,2025-02-15,8.94573290099038,13.61708109945238
